DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
1/1/2005,115.77,115.77,115.77,115.77,1389
1/2/2005,115.65,115.65,115.65,115.65,7864
1/3/2005,119.39,119.39,119.39,119.39,6925
1/4/2005,112.68,112.68,112.68,112.68,8226
1/5/2005,114.92,114.92,114.92,114.92,1494
1/6/2005,114.94,114.94,114.94,114.94,9080
1/7/2005,118.97,118.97,118.97,118.97,5235
1/8/2005,118.54,118.54,118.54,118.54,2015
1/9/2005,110.49,110.49,110.49,110.49,9723
1/10/2005,119.27,119.27,119.27,119.27,3340
1/11/2005,112.46,112.46,112.46,112.46,9334
1/12/2005,118.39,118.39,118.39,118.39,8998
1/13/2005,118.57,118.57,118.57,118.57,2964
1/14/2005,117.36,117.36,117.36,117.36,3286
1/15/2005,113.82,113.82,113.82,113.82,8195
1/16/2005,114.74,114.74,114.74,114.74,5163
1/17/2005,116.26,116.26,116.26,116.26,6859
1/18/2005,116.05,116.05,116.05,116.05,10213
1/19/2005,112.93,112.93,112.93,112.93,8921
1/20/2005,110.22,110.22,110.22,110.22,2535
1/21/2005,112.50,112.50,112.50,112.50,1687
1/22/2005,110.83,110.83,110.83,110.83,4101
1/23/2005,110.93,110.93,110.93,110.93,3550
1/24/2005,114.88,114.88,114.88,114.88,8960
1/25/2005,108.62,108.62,108.62,108.62,7386
1/26/2005,118.30,118.30,118.30,118.30,10884
1/27/2005,116.82,116.82,116.82,116.82,10981
1/28/2005,109.52,109.52,109.52,109.52,8542
1/29/2005,109.64,109.64,109.64,109.64,9210
1/30/2005,115.49,115.49,115.49,115.49,9008
1/31/2005,115.32,115.32,115.32,115.32,1845
2/1/2005,110.40,110.40,110.40,110.40,9053
2/2/2005,112.55,112.55,112.55,112.55,2251
2/3/2005,108.17,108.17,108.17,108.17,4543
2/4/2005,114.31,114.31,114.31,114.31,1143
2/5/2005,114.14,114.14,114.14,114.14,4223
2/6/2005,114.54,114.54,114.54,114.54,9393
2/7/2005,115.34,115.34,115.34,115.34,3345
2/8/2005,112.90,112.90,112.90,112.90,6887
2/9/2005,111.77,111.77,111.77,111.77,7489
2/10/2005,111.92,111.92,111.92,111.92,1231
2/11/2005,108.20,108.20,108.20,108.20,8656
2/12/2005,113.17,113.17,113.17,113.17,7356
2/13/2005,111.34,111.34,111.34,111.34,8573
2/14/2005,109.96,109.96,109.96,109.96,10226
2/15/2005,112.73,112.73,112.73,112.73,6651
2/16/2005,105.60,105.60,105.60,105.60,4329
2/17/2005,109.32,109.32,109.32,109.32,3826
2/18/2005,113.05,113.05,113.05,113.05,5087
2/19/2005,113.02,113.02,113.02,113.02,2147
2/20/2005,106.62,106.62,106.62,106.62,3519
2/21/2005,105.29,105.29,105.29,105.29,1053
2/22/2005,114.07,114.07,114.07,114.07,8099
2/23/2005,106.01,106.01,106.01,106.01,1484
2/24/2005,105.16,105.16,105.16,105.16,9675
2/25/2005,105.45,105.45,105.45,105.45,6538
2/26/2005,106.93,106.93,106.93,106.93,2032
2/27/2005,105.89,105.89,105.89,105.89,7942
2/28/2005,112.33,112.33,112.33,112.33,6066
3/1/2005,104.40,104.40,104.40,104.40,9291
3/2/2005,109.01,109.01,109.01,109.01,4252
3/3/2005,112.57,112.57,112.57,112.57,9006
3/4/2005,105.94,105.94,105.94,105.94,2437
3/5/2005,105.75,105.75,105.75,105.75,4865
3/6/2005,106.73,106.73,106.73,106.73,6404
3/7/2005,106.85,106.85,106.85,106.85,3205
3/8/2005,110.15,110.15,110.15,110.15,5177
3/9/2005,106.98,106.98,106.98,106.98,3744
3/10/2005,111.78,111.78,111.78,111.78,3018
3/11/2005,110.33,110.33,110.33,110.33,1214
3/12/2005,106.47,106.47,106.47,106.47,5749
3/13/2005,108.38,108.38,108.38,108.38,5852
3/14/2005,109.55,109.55,109.55,109.55,2301
3/15/2005,104.09,104.09,104.09,104.09,9472
3/16/2005,102.85,102.85,102.85,102.85,7200
3/17/2005,105.49,105.49,105.49,105.49,3798
3/18/2005,104.26,104.26,104.26,104.26,9592
3/19/2005,106.51,106.51,106.51,106.51,9159
3/20/2005,104.28,104.28,104.28,104.28,3650
3/21/2005,108.08,108.08,108.08,108.08,8863
3/22/2005,104.85,104.85,104.85,104.85,8178
3/23/2005,107.30,107.30,107.30,107.30,6116
3/24/2005,105.63,105.63,105.63,105.63,9718
3/25/2005,108.79,108.79,108.79,108.79,9682
3/26/2005,106.99,106.99,106.99,106.99,9950
3/27/2005,108.20,108.20,108.20,108.20,7682
3/28/2005,107.05,107.05,107.05,107.05,1713
3/29/2005,104.66,104.66,104.66,104.66,1779
3/30/2005,106.98,106.98,106.98,106.98,5242
3/31/2005,110.18,110.18,110.18,110.18,2755
4/1/2005,109.16,109.16,109.16,109.16,4803
4/2/2005,102.81,102.81,102.81,102.81,7711
4/3/2005,101.62,101.62,101.62,101.62,2134
4/4/2005,109.32,109.32,109.32,109.32,9401
4/5/2005,108.87,108.87,108.87,108.87,7076
4/6/2005,109.69,109.69,109.69,109.69,7788
4/7/2005,104.80,104.80,104.80,104.80,1153
4/8/2005,106.24,106.24,106.24,106.24,7649
4/9/2005,108.38,108.38,108.38,108.38,2276
4/10/2005,100.06,100.06,100.06,100.06,8805
4/11/2005,103.06,103.06,103.06,103.06,4329
4/12/2005,102.58,102.58,102.58,102.58,2975
4/13/2005,108.99,108.99,108.99,108.99,8174
4/14/2005,106.38,106.38,106.38,106.38,3191
4/15/2005,104.93,104.93,104.93,104.93,5246
4/16/2005,101.93,101.93,101.93,101.93,9072
4/17/2005,102.99,102.99,102.99,102.99,5973
4/18/2005,109.27,109.27,109.27,109.27,1202
4/19/2005,105.14,105.14,105.14,105.14,9673
4/20/2005,104.05,104.05,104.05,104.05,4370
4/21/2005,110.21,110.21,110.21,110.21,10580
4/22/2005,100.41,100.41,100.41,100.41,1205
4/23/2005,110.01,110.01,110.01,110.01,1980
4/24/2005,102.52,102.52,102.52,102.52,6869
4/25/2005,105.05,105.05,105.05,105.05,7984
4/26/2005,103.06,103.06,103.06,103.06,5978
4/27/2005,105.07,105.07,105.07,105.07,2101
4/28/2005,109.41,109.41,109.41,109.41,6236
4/29/2005,102.16,102.16,102.16,102.16,1430
4/30/2005,109.30,109.30,109.30,109.30,5137
5/1/2005,105.98,105.98,105.98,105.98,7630
5/2/2005,104.80,104.80,104.80,104.80,5030
5/3/2005,105.54,105.54,105.54,105.54,1794
5/4/2005,105.27,105.27,105.27,105.27,9896
5/5/2005,102.56,102.56,102.56,102.56,6564
5/6/2005,103.57,103.57,103.57,103.57,9529
5/7/2005,109.15,109.15,109.15,109.15,7313
5/8/2005,110.62,110.62,110.62,110.62,4425
5/9/2005,105.53,105.53,105.53,105.53,3166
5/10/2005,104.60,104.60,104.60,104.60,8578
5/11/2005,107.46,107.46,107.46,107.46,10639
5/12/2005,110.10,110.10,110.10,110.10,8478
5/13/2005,104.55,104.55,104.55,104.55,7005
5/14/2005,107.02,107.02,107.02,107.02,2569
5/15/2005,109.54,109.54,109.54,109.54,4820
5/16/2005,111.69,111.69,111.69,111.69,5473
