DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
1/1/2005,116.88,116.88,116.88,116.88,9467
1/2/2005,116.04,116.04,116.04,116.04,2553
1/3/2005,119.27,119.27,119.27,119.27,10257
1/4/2005,111.32,111.32,111.32,111.32,4230
1/5/2005,115.67,115.67,115.67,115.67,8097
1/6/2005,118.63,118.63,118.63,118.63,7474
1/7/2005,113.42,113.42,113.42,113.42,7032
1/8/2005,114.94,114.94,114.94,114.94,1264
1/9/2005,112.98,112.98,112.98,112.98,3502
1/10/2005,114.33,114.33,114.33,114.33,7203
1/11/2005,113.04,113.04,113.04,113.04,10739
1/12/2005,115.14,115.14,115.14,115.14,11169
1/13/2005,114.93,114.93,114.93,114.93,7011
1/14/2005,111.50,111.50,111.50,111.50,2230
1/15/2005,116.07,116.07,116.07,116.07,6036
1/16/2005,115.03,115.03,115.03,115.03,9663
1/17/2005,118.06,118.06,118.06,118.06,10743
1/18/2005,110.73,110.73,110.73,110.73,3433
1/19/2005,113.80,113.80,113.80,113.80,7966
1/20/2005,115.02,115.02,115.02,115.02,8741
1/21/2005,115.86,115.86,115.86,115.86,11470
1/22/2005,114.91,114.91,114.91,114.91,5056
1/23/2005,113.63,113.63,113.63,113.63,11136
1/24/2005,116.93,116.93,116.93,116.93,6197
1/25/2005,109.41,109.41,109.41,109.41,7987
1/26/2005,116.23,116.23,116.23,116.23,1395
1/27/2005,112.33,112.33,112.33,112.33,3595
1/28/2005,112.25,112.25,112.25,112.25,8531
1/29/2005,110.48,110.48,110.48,110.48,7402
1/30/2005,113.97,113.97,113.97,113.97,4787
1/31/2005,114.35,114.35,114.35,114.35,1258
2/1/2005,114.19,114.19,114.19,114.19,2055
2/2/2005,108.62,108.62,108.62,108.62,1521
2/3/2005,114.61,114.61,114.61,114.61,5731
2/4/2005,111.60,111.60,111.60,111.60,3794
2/5/2005,112.58,112.58,112.58,112.58,7543
2/6/2005,113.36,113.36,113.36,113.36,8388
2/7/2005,115.92,115.92,115.92,115.92,4637
2/8/2005,110.13,110.13,110.13,110.13,2643
2/9/2005,111.37,111.37,111.37,111.37,6571
2/10/2005,113.81,113.81,113.81,113.81,8308
2/11/2005,106.58,106.58,106.58,106.58,10125
2/12/2005,113.03,113.03,113.03,113.03,6556
2/13/2005,110.19,110.19,110.19,110.19,7272
2/14/2005,110.72,110.72,110.72,110.72,5204
2/15/2005,115.62,115.62,115.62,115.62,9712
2/16/2005,106.20,106.20,106.20,106.20,3292
2/17/2005,106.13,106.13,106.13,106.13,7429
2/18/2005,108.60,108.60,108.60,108.60,5973
2/19/2005,107.76,107.76,107.76,107.76,5280
2/20/2005,107.48,107.48,107.48,107.48,4622
2/21/2005,105.23,105.23,105.23,105.23,8734
2/22/2005,106.18,106.18,106.18,106.18,2336
2/23/2005,108.23,108.23,108.23,108.23,7685
2/24/2005,107.58,107.58,107.58,107.58,1721
2/25/2005,108.01,108.01,108.01,108.01,1728
2/26/2005,105.42,105.42,105.42,105.42,1476
2/27/2005,109.94,109.94,109.94,109.94,10334
2/28/2005,113.41,113.41,113.41,113.41,8279
3/1/2005,107.50,107.50,107.50,107.50,6450
3/2/2005,109.50,109.50,109.50,109.50,1971
3/3/2005,112.76,112.76,112.76,112.76,1240
3/4/2005,105.71,105.71,105.71,105.71,7823
3/5/2005,108.56,108.56,108.56,108.56,4885
3/6/2005,109.14,109.14,109.14,109.14,3274
3/7/2005,112.53,112.53,112.53,112.53,9565
3/8/2005,111.35,111.35,111.35,111.35,1448
3/9/2005,105.19,105.19,105.19,105.19,4418
3/10/2005,108.75,108.75,108.75,108.75,3154
3/11/2005,109.92,109.92,109.92,109.92,6485
3/12/2005,103.49,103.49,103.49,103.49,7969
3/13/2005,104.75,104.75,104.75,104.75,5028
3/14/2005,101.87,101.87,101.87,101.87,9474
3/15/2005,108.38,108.38,108.38,108.38,1192
3/16/2005,107.67,107.67,107.67,107.67,2369
3/17/2005,108.32,108.32,108.32,108.32,7257
3/18/2005,102.27,102.27,102.27,102.27,7466
3/19/2005,109.38,109.38,109.38,109.38,2735
3/20/2005,105.19,105.19,105.19,105.19,1368
3/21/2005,106.44,106.44,106.44,106.44,5322
3/22/2005,106.57,106.57,106.57,106.57,10444
3/23/2005,101.17,101.17,101.17,101.17,1922
3/24/2005,101.44,101.44,101.44,101.44,6086
3/25/2005,102.49,102.49,102.49,102.49,2050
3/26/2005,108.21,108.21,108.21,108.21,3463
3/27/2005,103.35,103.35,103.35,103.35,8061
3/28/2005,109.56,109.56,109.56,109.56,9422
3/29/2005,104.45,104.45,104.45,104.45,9192
3/30/2005,108.26,108.26,108.26,108.26,6279
3/31/2005,100.27,100.27,100.27,100.27,4111
4/1/2005,100.52,100.52,100.52,100.52,5931
4/2/2005,107.95,107.95,107.95,107.95,5937
4/3/2005,105.47,105.47,105.47,105.47,4324
4/4/2005,107.44,107.44,107.44,107.44,2793
4/5/2005,102.22,102.22,102.22,102.22,2044
4/6/2005,109.56,109.56,109.56,109.56,7231
4/7/2005,106.69,106.69,106.69,106.69,4161
4/8/2005,109.85,109.85,109.85,109.85,2746
4/9/2005,107.06,107.06,107.06,107.06,2890
4/10/2005,103.51,103.51,103.51,103.51,5279
4/11/2005,107.36,107.36,107.36,107.36,6549
4/12/2005,102.54,102.54,102.54,102.54,4409
4/13/2005,108.53,108.53,108.53,108.53,10093
4/14/2005,107.32,107.32,107.32,107.32,3434
4/15/2005,103.07,103.07,103.07,103.07,9791
4/16/2005,103.86,103.86,103.86,103.86,9244
4/17/2005,100.43,100.43,100.43,100.43,2812
4/18/2005,104.36,104.36,104.36,104.36,1148
4/19/2005,102.28,102.28,102.28,102.28,5932
4/20/2005,105.94,105.94,105.94,105.94,7946
4/21/2005,108.52,108.52,108.52,108.52,1085
4/22/2005,109.32,109.32,109.32,109.32,7434
4/23/2005,103.41,103.41,103.41,103.41,7135
4/24/2005,101.46,101.46,101.46,101.46,6290
4/25/2005,109.20,109.20,109.20,109.20,3385
4/26/2005,102.31,102.31,102.31,102.31,6548
4/27/2005,102.54,102.54,102.54,102.54,5947
4/28/2005,106.89,106.89,106.89,106.89,5451
4/29/2005,103.83,103.83,103.83,103.83,4776
4/30/2005,107.48,107.48,107.48,107.48,6879
5/1/2005,107.27,107.27,107.27,107.27,5685
5/2/2005,109.93,109.93,109.93,109.93,3738
5/3/2005,108.60,108.60,108.60,108.60,1738
5/4/2005,107.27,107.27,107.27,107.27,5471
5/5/2005,110.60,110.60,110.60,110.60,10617
5/6/2005,111.18,111.18,111.18,111.18,2779
5/7/2005,107.89,107.89,107.89,107.89,7121
5/8/2005,108.19,108.19,108.19,108.19,8114
5/9/2005,108.65,108.65,108.65,108.65,6845
5/10/2005,102.75,102.75,102.75,102.75,2672
5/11/2005,110.52,110.52,110.52,110.52,2542
5/12/2005,106.18,106.18,106.18,106.18,1593
5/13/2005,110.25,110.25,110.25,110.25,8709
5/14/2005,109.54,109.54,109.54,109.54,5806
