DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
1/1/2005,119.71,119.71,119.71,119.71,8379
1/2/2005,118.18,118.18,118.18,118.18,4254
1/3/2005,110.68,110.68,110.68,110.68,1660
1/4/2005,112.54,112.54,112.54,112.54,3939
1/5/2005,115.63,115.63,115.63,115.63,9944
1/6/2005,113.12,113.12,113.12,113.12,7126
1/7/2005,110.34,110.34,110.34,110.34,4303
1/8/2005,118.61,118.61,118.61,118.61,11268
1/9/2005,119.59,119.59,119.59,119.59,10524
1/10/2005,111.59,111.59,111.59,111.59,5133
1/11/2005,110.28,110.28,110.28,110.28,5845
1/12/2005,115.88,115.88,115.88,115.88,5330
1/13/2005,113.56,113.56,113.56,113.56,4997
1/14/2005,117.95,117.95,117.95,117.95,4364
1/15/2005,113.29,113.29,113.29,113.29,4758
1/16/2005,111.79,111.79,111.79,111.79,6484
1/17/2005,110.95,110.95,110.95,110.95,3883
1/18/2005,113.11,113.11,113.11,113.11,1357
1/19/2005,112.05,112.05,112.05,112.05,5042
1/20/2005,112.09,112.09,112.09,112.09,3139
1/21/2005,113.26,113.26,113.26,113.26,7248
1/22/2005,110.47,110.47,110.47,110.47,1215
1/23/2005,112.84,112.84,112.84,112.84,2031
1/24/2005,114.32,114.32,114.32,114.32,9832
1/25/2005,114.38,114.38,114.38,114.38,7435
1/26/2005,117.85,117.85,117.85,117.85,3653
1/27/2005,109.93,109.93,109.93,109.93,1209
1/28/2005,108.94,108.94,108.94,108.94,5774
1/29/2005,108.61,108.61,108.61,108.61,5105
1/30/2005,116.90,116.90,116.90,116.90,8417
1/31/2005,109.99,109.99,109.99,109.99,10559
2/1/2005,116.72,116.72,116.72,116.72,3385
2/2/2005,113.62,113.62,113.62,113.62,9090
2/3/2005,111.69,111.69,111.69,111.69,8712
2/4/2005,116.62,116.62,116.62,116.62,9913
2/5/2005,113.71,113.71,113.71,113.71,7050
2/6/2005,112.68,112.68,112.68,112.68,11042
2/7/2005,116.57,116.57,116.57,116.57,5828
2/8/2005,109.92,109.92,109.92,109.92,7035
2/9/2005,116.50,116.50,116.50,116.50,4310
2/10/2005,114.52,114.52,114.52,114.52,11337
2/11/2005,113.42,113.42,113.42,113.42,8960
2/12/2005,110.22,110.22,110.22,110.22,10912
2/13/2005,109.72,109.72,109.72,109.72,2524
2/14/2005,107.85,107.85,107.85,107.85,9815
2/15/2005,115.41,115.41,115.41,115.41,10156
2/16/2005,110.44,110.44,110.44,110.44,7179
2/17/2005,115.14,115.14,115.14,115.14,5987
2/18/2005,112.17,112.17,112.17,112.17,10656
2/19/2005,109.04,109.04,109.04,109.04,7197
2/20/2005,111.50,111.50,111.50,111.50,9143
2/21/2005,113.81,113.81,113.81,113.81,8650
2/22/2005,114.08,114.08,114.08,114.08,4791
2/23/2005,111.12,111.12,111.12,111.12,2889
2/24/2005,104.62,104.62,104.62,104.62,6905
2/25/2005,105.70,105.70,105.70,105.70,5179
2/26/2005,108.10,108.10,108.10,108.10,6810
2/27/2005,112.53,112.53,112.53,112.53,3376
2/28/2005,105.99,105.99,105.99,105.99,2332
3/1/2005,111.46,111.46,111.46,111.46,7133
3/2/2005,107.33,107.33,107.33,107.33,3649
3/3/2005,108.73,108.73,108.73,108.73,1305
3/4/2005,111.67,111.67,111.67,111.67,8933
3/5/2005,103.76,103.76,103.76,103.76,9857
3/6/2005,102.73,102.73,102.73,102.73,5548
3/7/2005,110.11,110.11,110.11,110.11,4735
3/8/2005,104.52,104.52,104.52,104.52,4494
3/9/2005,108.69,108.69,108.69,108.69,1087
3/10/2005,103.01,103.01,103.01,103.01,9992
3/11/2005,110.21,110.21,110.21,110.21,1653
3/12/2005,105.16,105.16,105.16,105.16,2839
3/13/2005,102.93,102.93,102.93,102.93,6382
3/14/2005,109.08,109.08,109.08,109.08,6326
3/15/2005,106.16,106.16,106.16,106.16,9660
3/16/2005,108.83,108.83,108.83,108.83,8489
3/17/2005,103.71,103.71,103.71,103.71,6326
3/18/2005,102.73,102.73,102.73,102.73,8321
3/19/2005,103.41,103.41,103.41,103.41,4653
3/20/2005,103.53,103.53,103.53,103.53,9214
3/21/2005,109.71,109.71,109.71,109.71,2743
3/22/2005,103.55,103.55,103.55,103.55,7663
3/23/2005,102.56,102.56,102.56,102.56,5949
3/24/2005,109.41,109.41,109.41,109.41,8862
3/25/2005,102.99,102.99,102.99,102.99,1442
3/26/2005,110.10,110.10,110.10,110.10,9689
3/27/2005,101.89,101.89,101.89,101.89,3362
3/28/2005,103.60,103.60,103.60,103.60,7873
3/29/2005,103.23,103.23,103.23,103.23,2891
3/30/2005,101.94,101.94,101.94,101.94,9889
3/31/2005,103.19,103.19,103.19,103.19,4024
4/1/2005,103.43,103.43,103.43,103.43,2689
4/2/2005,102.33,102.33,102.33,102.33,3172
4/3/2005,102.75,102.75,102.75,102.75,2671
4/4/2005,102.35,102.35,102.35,102.35,4810
4/5/2005,101.47,101.47,101.47,101.47,3247
4/6/2005,107.64,107.64,107.64,107.64,3014
4/7/2005,101.04,101.04,101.04,101.04,6769
4/8/2005,107.88,107.88,107.88,107.88,6905
4/9/2005,100.21,100.21,100.21,100.21,6113
4/10/2005,107.13,107.13,107.13,107.13,10178
4/11/2005,102.99,102.99,102.99,102.99,4738
4/12/2005,109.49,109.49,109.49,109.49,9635
4/13/2005,106.21,106.21,106.21,106.21,10302
4/14/2005,102.52,102.52,102.52,102.52,4716
4/15/2005,105.12,105.12,105.12,105.12,1261
4/16/2005,102.33,102.33,102.33,102.33,3479
4/17/2005,105.97,105.97,105.97,105.97,6252
4/18/2005,108.66,108.66,108.66,108.66,1847
4/19/2005,105.23,105.23,105.23,105.23,9891
4/20/2005,103.03,103.03,103.03,103.03,7315
4/21/2005,105.93,105.93,105.93,105.93,8898
4/22/2005,109.47,109.47,109.47,109.47,7991
4/23/2005,101.51,101.51,101.51,101.51,9542
4/24/2005,102.08,102.08,102.08,102.08,7146
4/25/2005,110.11,110.11,110.11,110.11,7818
4/26/2005,102.44,102.44,102.44,102.44,6454
4/27/2005,103.29,103.29,103.29,103.29,4235
4/28/2005,101.09,101.09,101.09,101.09,9300
4/29/2005,103.23,103.23,103.23,103.23,4232
4/30/2005,107.18,107.18,107.18,107.18,3858
5/1/2005,110.41,110.41,110.41,110.41,9164
5/2/2005,110.22,110.22,110.22,110.22,2204
5/3/2005,101.49,101.49,101.49,101.49,5379
5/4/2005,107.52,107.52,107.52,107.52,6451
5/5/2005,109.38,109.38,109.38,109.38,7985
5/6/2005,102.56,102.56,102.56,102.56,1744
5/7/2005,104.61,104.61,104.61,104.61,1255
5/8/2005,105.67,105.67,105.67,105.67,5495
5/9/2005,106.87,106.87,106.87,106.87,3313
5/10/2005,109.64,109.64,109.64,109.64,7784
5/11/2005,110.32,110.32,110.32,110.32,6730
5/12/2005,106.80,106.80,106.80,106.80,8864
5/13/2005,110.87,110.87,110.87,110.87,7317
5/14/2005,102.75,102.75,102.75,102.75,3185
5/15/2005,107.87,107.87,107.87,107.87,10032
5/16/2005,111.35,111.35,111.35,111.35,2561
5/17/2005,106.17,106.17,106.17,106.17,10511
5/18/2005,110.66,110.66,110.66,110.66,8410
5/19/2005,112.48,112.48,112.48,112.48,9111
5/20/2005,110.29,110.29,110.29,110.29,7279
5/21/2005,106.83,106.83,106.83,106.83,6837
5/22/2005,112.61,112.61,112.61,112.61,3603
5/23/2005,109.79,109.79,109.79,109.79,1976
5/24/2005,107.10,107.10,107.10,107.10,3213
5/25/2005,113.82,113.82,113.82,113.82,6829
5/26/2005,108.62,108.62,108.62,108.62,10754
5/27/2005,110.46,110.46,110.46,110.46,10383
5/28/2005,109.45,109.45,109.45,109.45,4597
5/29/2005,108.59,108.59,108.59,108.59,1846
5/30/2005,107.75,107.75,107.75,107.75,4849
5/31/2005,109.85,109.85,109.85,109.85,4723
6/1/2005,105.73,105.73,105.73,105.73,9198
6/2/2005,114.03,114.03,114.03,114.03,10833
6/3/2005,113.30,113.30,113.30,113.30,4192
6/4/2005,108.55,108.55,108.55,108.55,7273
6/5/2005,111.51,111.51,111.51,111.51,8029
6/6/2005,111.66,111.66,111.66,111.66,2345
6/7/2005,109.80,109.80,109.80,109.80,3074
6/8/2005,113.26,113.26,113.26,113.26,3058
6/9/2005,108.86,108.86,108.86,108.86,8273
6/10/2005,109.95,109.95,109.95,109.95,8796
6/11/2005,109.63,109.63,109.63,109.63,10524
6/12/2005,112.05,112.05,112.05,112.05,9637
6/13/2005,112.72,112.72,112.72,112.72,4847
6/14/2005,112.41,112.41,112.41,112.41,4946
6/15/2005,111.08,111.08,111.08,111.08,9331
6/16/2005,112.74,112.74,112.74,112.74,3946
6/17/2005,109.23,109.23,109.23,109.23,10377
6/18/2005,113.44,113.44,113.44,113.44,1361
6/19/2005,111.91,111.91,111.91,111.91,7498
6/20/2005,111.37,111.37,111.37,111.37,1114
6/21/2005,117.74,117.74,117.74,117.74,4474
6/22/2005,118.30,118.30,118.30,118.30,8872
6/23/2005,112.80,112.80,112.80,112.80,5753
6/24/2005,114.41,114.41,114.41,114.41,3890
6/25/2005,115.42,115.42,115.42,115.42,3001
6/26/2005,117.31,117.31,117.31,117.31,6687
6/27/2005,109.54,109.54,109.54,109.54,7777
6/28/2005,109.94,109.94,109.94,109.94,1869
6/29/2005,112.58,112.58,112.58,112.58,1126
6/30/2005,113.00,113.00,113.00,113.00,5085
7/1/2005,117.10,117.10,117.10,117.10,10539
7/2/2005,112.08,112.08,112.08,112.08,8406
7/3/2005,111.17,111.17,111.17,111.17,3780
7/4/2005,119.23,119.23,119.23,119.23,5485
7/5/2005,115.98,115.98,115.98,115.98,8002
7/6/2005,117.56,117.56,117.56,117.56,7406
7/7/2005,113.77,113.77,113.77,113.77,4437
7/8/2005,117.99,117.99,117.99,117.99,11327
7/9/2005,119.34,119.34,119.34,119.34,9547
7/10/2005,113.94,113.94,113.94,113.94,2051
7/11/2005,117.68,117.68,117.68,117.68,3766
7/12/2005,116.96,116.96,116.96,116.96,3041
7/13/2005,119.65,119.65,119.65,119.65,11725
7/14/2005,112.14,112.14,112.14,112.14,5831
7/15/2005,118.42,118.42,118.42,118.42,6276
7/16/2005,116.69,116.69,116.69,116.69,5251
7/17/2005,112.54,112.54,112.54,112.54,10579
7/18/2005,112.14,112.14,112.14,112.14,1682
7/19/2005,110.39,110.39,110.39,110.39,3753
7/20/2005,115.48,115.48,115.48,115.48,2887
7/21/2005,114.81,114.81,114.81,114.81,2870
7/22/2005,116.20,116.20,116.20,116.20,1278
7/23/2005,113.79,113.79,113.79,113.79,3869
7/24/2005,111.15,111.15,111.15,111.15,8558
7/25/2005,118.47,118.47,118.47,118.47,2606
7/26/2005,111.13,111.13,111.13,111.13,6779
7/27/2005,115.74,115.74,115.74,115.74,4051
7/28/2005,115.92,115.92,115.92,115.92,6723
7/29/2005,111.59,111.59,111.59,111.59,2009
7/30/2005,117.25,117.25,117.25,117.25,3166
7/31/2005,110.14,110.14,110.14,110.14,6058
8/1/2005,115.24,115.24,115.24,115.24,2766
8/2/2005,119.44,119.44,119.44,119.44,5494
8/3/2005,112.80,112.80,112.80,112.80,5865
8/4/2005,110.48,110.48,110.48,110.48,8617
8/5/2005,118.54,118.54,118.54,118.54,8416
8/6/2005,111.55,111.55,111.55,111.55,3569
8/7/2005,115.31,115.31,115.31,115.31,7380
8/8/2005,115.29,115.29,115.29,115.29,8301
8/9/2005,116.99,116.99,116.99,116.99,8540
8/10/2005,117.51,117.51,117.51,117.51,6111
8/11/2005,114.90,114.90,114.90,114.90,8387
8/12/2005,112.19,112.19,112.19,112.19,2019
8/13/2005,116.57,116.57,116.57,116.57,11307
8/14/2005,111.65,111.65,111.65,111.65,7816
8/15/2005,117.12,117.12,117.12,117.12,11126
8/16/2005,113.36,113.36,113.36,113.36,4761
8/17/2005,109.27,109.27,109.27,109.27,10599
8/18/2005,114.06,114.06,114.06,114.06,5817
8/19/2005,108.05,108.05,108.05,108.05,10589
8/20/2005,117.01,117.01,117.01,117.01,7839
8/21/2005,113.90,113.90,113.90,113.90,2050
8/22/2005,109.54,109.54,109.54,109.54,5368
8/23/2005,110.68,110.68,110.68,110.68,4538
8/24/2005,113.82,113.82,113.82,113.82,1138
8/25/2005,116.16,116.16,116.16,116.16,6272
8/26/2005,109.70,109.70,109.70,109.70,1536
8/27/2005,109.95,109.95,109.95,109.95,6707
8/28/2005,115.47,115.47,115.47,115.47,9931
8/29/2005,114.50,114.50,114.50,114.50,10305
8/30/2005,112.25,112.25,112.25,112.25,4715
8/31/2005,107.63,107.63,107.63,107.63,5274
9/1/2005,114.77,114.77,114.77,114.77,11133
9/2/2005,107.48,107.48,107.48,107.48,9459
9/3/2005,106.87,106.87,106.87,106.87,7160
9/4/2005,115.42,115.42,115.42,115.42,2886
9/5/2005,112.00,112.00,112.00,112.00,9408
9/6/2005,112.90,112.90,112.90,112.90,3274
9/7/2005,113.39,113.39,113.39,113.39,6463
9/8/2005,109.81,109.81,109.81,109.81,10102
9/9/2005,112.26,112.26,112.26,112.26,5725
9/10/2005,107.52,107.52,107.52,107.52,4086
9/11/2005,111.94,111.94,111.94,111.94,5037
9/12/2005,110.84,110.84,110.84,110.84,5764
9/13/2005,104.37,104.37,104.37,104.37,6158
9/14/2005,104.72,104.72,104.72,104.72,8168
9/15/2005,110.21,110.21,110.21,110.21,2315
9/16/2005,107.38,107.38,107.38,107.38,6443
9/17/2005,108.36,108.36,108.36,108.36,2926
9/18/2005,105.38,105.38,105.38,105.38,3267
9/19/2005,105.83,105.83,105.83,105.83,5397
9/20/2005,105.23,105.23,105.23,105.23,1263
9/21/2005,102.96,102.96,102.96,102.96,7928
9/22/2005,110.95,110.95,110.95,110.95,5659
9/23/2005,105.33,105.33,105.33,105.33,2001
9/24/2005,109.81,109.81,109.81,109.81,4722
9/25/2005,105.91,105.91,105.91,105.91,9532
9/26/2005,103.55,103.55,103.55,103.55,2278
9/27/2005,102.73,102.73,102.73,102.73,8732
9/28/2005,108.73,108.73,108.73,108.73,5872
9/29/2005,104.93,104.93,104.93,104.93,7660
9/30/2005,110.15,110.15,110.15,110.15,6829
10/1/2005,107.20,107.20,107.20,107.20,3323
10/2/2005,106.68,106.68,106.68,106.68,6188
10/3/2005,105.83,105.83,105.83,105.83,2963
10/4/2005,108.57,108.57,108.57,108.57,7274
10/5/2005,104.31,104.31,104.31,104.31,3442
10/6/2005,107.55,107.55,107.55,107.55,3872
10/7/2005,103.32,103.32,103.32,103.32,3513
10/8/2005,103.96,103.96,103.96,103.96,1040
10/9/2005,106.46,106.46,106.46,106.46,2981
10/10/2005,102.66,102.66,102.66,102.66,9547
10/11/2005,108.73,108.73,108.73,108.73,8046
10/12/2005,104.53,104.53,104.53,104.53,8049
10/13/2005,110.42,110.42,110.42,110.42,3423
10/14/2005,105.40,105.40,105.40,105.40,7167
10/15/2005,105.55,105.55,105.55,105.55,7811
10/16/2005,109.57,109.57,109.57,109.57,6574
10/17/2005,106.44,106.44,106.44,106.44,7131
10/18/2005,104.83,104.83,104.83,104.83,8282
10/19/2005,102.43,102.43,102.43,102.43,3585
10/20/2005,100.25,100.25,100.25,100.25,1504
10/21/2005,103.81,103.81,103.81,103.81,1869
10/22/2005,100.60,100.60,100.60,100.60,1911
10/23/2005,102.47,102.47,102.47,102.47,8710
10/24/2005,109.09,109.09,109.09,109.09,8836
10/25/2005,105.26,105.26,105.26,105.26,7368
10/26/2005,109.25,109.25,109.25,109.25,2076
10/27/2005,105.04,105.04,105.04,105.04,9664
10/28/2005,107.67,107.67,107.67,107.67,9260
10/29/2005,108.41,108.41,108.41,108.41,8564
10/30/2005,105.45,105.45,105.45,105.45,3058
10/31/2005,107.12,107.12,107.12,107.12,1714
11/1/2005,101.26,101.26,101.26,101.26,6481
11/2/2005,103.39,103.39,103.39,103.39,1758
11/3/2005,106.85,106.85,106.85,106.85,6732
11/4/2005,108.26,108.26,108.26,108.26,6279
11/5/2005,107.99,107.99,107.99,107.99,3780
11/6/2005,102.13,102.13,102.13,102.13,2145
11/7/2005,105.85,105.85,105.85,105.85,7833
11/8/2005,106.93,106.93,106.93,106.93,3849
11/9/2005,105.51,105.51,105.51,105.51,2427
11/10/2005,103.75,103.75,103.75,103.75,7574
11/11/2005,101.85,101.85,101.85,101.85,8759
11/12/2005,108.51,108.51,108.51,108.51,9006
11/13/2005,101.32,101.32,101.32,101.32,7396
11/14/2005,109.54,109.54,109.54,109.54,7120
11/15/2005,110.17,110.17,110.17,110.17,5619
11/16/2005,108.37,108.37,108.37,108.37,8778
11/17/2005,104.63,104.63,104.63,104.63,3767
11/18/2005,110.91,110.91,110.91,110.91,5545
11/19/2005,108.96,108.96,108.96,108.96,2615
11/20/2005,103.07,103.07,103.07,103.07,3917
11/21/2005,111.31,111.31,111.31,111.31,10908
11/22/2005,110.51,110.51,110.51,110.51,7404
11/23/2005,110.91,110.91,110.91,110.91,4769
11/24/2005,105.45,105.45,105.45,105.45,1476
11/25/2005,103.86,103.86,103.86,103.86,6024
