DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
1/1/2005,114.75,114.75,114.75,114.75,1951
1/2/2005,111.10,111.10,111.10,111.10,5222
1/3/2005,111.84,111.84,111.84,111.84,10177
1/4/2005,111.03,111.03,111.03,111.03,5774
1/5/2005,117.08,117.08,117.08,117.08,4215
1/6/2005,114.98,114.98,114.98,114.98,3564
1/7/2005,116.16,116.16,116.16,116.16,5924
1/8/2005,115.09,115.09,115.09,115.09,8862
1/9/2005,111.19,111.19,111.19,111.19,3447
1/10/2005,118.98,118.98,118.98,118.98,11779
1/11/2005,118.69,118.69,118.69,118.69,4154
1/12/2005,110.12,110.12,110.12,110.12,3964
1/13/2005,114.90,114.90,114.90,114.90,11260
1/14/2005,112.68,112.68,112.68,112.68,4282
1/15/2005,115.00,115.00,115.00,115.00,9315
1/16/2005,119.14,119.14,119.14,119.14,2502
1/17/2005,117.44,117.44,117.44,117.44,4932
1/18/2005,114.84,114.84,114.84,114.84,7005
1/19/2005,112.05,112.05,112.05,112.05,10421
1/20/2005,118.76,118.76,118.76,118.76,10095
1/21/2005,117.38,117.38,117.38,117.38,1995
1/22/2005,114.17,114.17,114.17,114.17,9362
1/23/2005,117.45,117.45,117.45,117.45,8104
1/24/2005,115.82,115.82,115.82,115.82,7876
1/25/2005,110.94,110.94,110.94,110.94,7322
1/26/2005,115.33,115.33,115.33,115.33,8073
1/27/2005,108.54,108.54,108.54,108.54,4776
1/28/2005,111.10,111.10,111.10,111.10,3000
1/29/2005,108.41,108.41,108.41,108.41,8998
1/30/2005,116.79,116.79,116.79,116.79,3270
1/31/2005,113.69,113.69,113.69,113.69,9209
2/1/2005,116.84,116.84,116.84,116.84,10749
2/2/2005,110.75,110.75,110.75,110.75,4873
2/3/2005,111.66,111.66,111.66,111.66,3685
2/4/2005,116.22,116.22,116.22,116.22,11041
2/5/2005,111.72,111.72,111.72,111.72,3240
2/6/2005,109.62,109.62,109.62,109.62,1864
2/7/2005,108.38,108.38,108.38,108.38,8995
2/8/2005,114.18,114.18,114.18,114.18,3654
2/9/2005,110.82,110.82,110.82,110.82,9752
2/10/2005,109.00,109.00,109.00,109.00,7521
2/11/2005,107.01,107.01,107.01,107.01,9952
2/12/2005,107.13,107.13,107.13,107.13,3964
2/13/2005,106.94,106.94,106.94,106.94,5133
2/14/2005,106.51,106.51,106.51,106.51,4580
2/15/2005,111.00,111.00,111.00,111.00,5883
2/16/2005,105.89,105.89,105.89,105.89,8260
2/17/2005,107.78,107.78,107.78,107.78,1509
2/18/2005,106.84,106.84,106.84,106.84,6944
2/19/2005,109.81,109.81,109.81,109.81,5820
2/20/2005,107.23,107.23,107.23,107.23,5362
2/21/2005,112.28,112.28,112.28,112.28,3930
2/22/2005,106.19,106.19,106.19,106.19,5628
2/23/2005,108.47,108.47,108.47,108.47,10196
2/24/2005,106.49,106.49,106.49,106.49,5538
2/25/2005,108.52,108.52,108.52,108.52,8790
2/26/2005,107.76,107.76,107.76,107.76,1185
2/27/2005,113.23,113.23,113.23,113.23,10531
2/28/2005,110.74,110.74,110.74,110.74,10852
3/1/2005,111.62,111.62,111.62,111.62,1228
3/2/2005,106.13,106.13,106.13,106.13,10507
3/3/2005,105.07,105.07,105.07,105.07,5989
3/4/2005,107.16,107.16,107.16,107.16,10502
3/5/2005,104.56,104.56,104.56,104.56,5646
3/6/2005,111.15,111.15,111.15,111.15,2112
3/7/2005,109.06,109.06,109.06,109.06,2399
3/8/2005,110.10,110.10,110.10,110.10,10349
3/9/2005,108.60,108.60,108.60,108.60,8906
3/10/2005,111.20,111.20,111.20,111.20,8896
3/11/2005,109.69,109.69,109.69,109.69,7239
3/12/2005,110.87,110.87,110.87,110.87,2661
3/13/2005,103.86,103.86,103.86,103.86,6543
3/14/2005,110.92,110.92,110.92,110.92,8541
3/15/2005,102.51,102.51,102.51,102.51,1230
3/16/2005,109.62,109.62,109.62,109.62,4166
3/17/2005,104.75,104.75,104.75,104.75,2724
3/18/2005,109.21,109.21,109.21,109.21,5570
3/19/2005,103.19,103.19,103.19,103.19,3302
3/20/2005,103.69,103.69,103.69,103.69,3111
3/21/2005,109.69,109.69,109.69,109.69,2852
3/22/2005,103.97,103.97,103.97,103.97,9461
3/23/2005,101.71,101.71,101.71,101.71,2136
3/24/2005,108.99,108.99,108.99,108.99,4033
3/25/2005,100.88,100.88,100.88,100.88,5044
3/26/2005,104.44,104.44,104.44,104.44,2298
3/27/2005,100.73,100.73,100.73,100.73,9368
3/28/2005,102.65,102.65,102.65,102.65,2772
3/29/2005,101.59,101.59,101.59,101.59,2032
3/30/2005,108.18,108.18,108.18,108.18,6816
3/31/2005,106.30,106.30,106.30,106.30,7441
4/1/2005,109.07,109.07,109.07,109.07,2509
4/2/2005,106.99,106.99,106.99,106.99,6099
4/3/2005,107.73,107.73,107.73,107.73,5494
4/4/2005,103.50,103.50,103.50,103.50,3829
4/5/2005,107.42,107.42,107.42,107.42,4726
4/6/2005,105.46,105.46,105.46,105.46,7382
4/7/2005,109.17,109.17,109.17,109.17,6659
4/8/2005,103.15,103.15,103.15,103.15,10109
4/9/2005,100.73,100.73,100.73,100.73,1612
4/10/2005,107.66,107.66,107.66,107.66,6998
4/11/2005,107.22,107.22,107.22,107.22,7291
4/12/2005,106.36,106.36,106.36,106.36,7445
4/13/2005,102.96,102.96,102.96,102.96,4839
4/14/2005,109.61,109.61,109.61,109.61,7015
4/15/2005,103.45,103.45,103.45,103.45,1759
4/16/2005,104.66,104.66,104.66,104.66,7326
4/17/2005,106.39,106.39,106.39,106.39,2979
4/18/2005,103.14,103.14,103.14,103.14,2475
4/19/2005,102.46,102.46,102.46,102.46,6250
4/20/2005,103.90,103.90,103.90,103.90,4364
4/21/2005,109.97,109.97,109.97,109.97,8248
4/22/2005,107.44,107.44,107.44,107.44,1074
4/23/2005,106.40,106.40,106.40,106.40,4469
4/24/2005,100.58,100.58,100.58,100.58,6839
4/25/2005,109.33,109.33,109.33,109.33,2405
4/26/2005,101.07,101.07,101.07,101.07,7479
4/27/2005,108.98,108.98,108.98,108.98,10789
4/28/2005,110.24,110.24,110.24,110.24,3418
4/29/2005,105.96,105.96,105.96,105.96,1060
4/30/2005,103.24,103.24,103.24,103.24,4233
5/1/2005,106.14,106.14,106.14,106.14,8066
5/2/2005,110.77,110.77,110.77,110.77,7532
5/3/2005,110.51,110.51,110.51,110.51,9725
5/4/2005,101.77,101.77,101.77,101.77,7429
5/5/2005,104.26,104.26,104.26,104.26,2398
5/6/2005,109.16,109.16,109.16,109.16,6004
5/7/2005,108.81,108.81,108.81,108.81,5005
5/8/2005,108.28,108.28,108.28,108.28,10719
5/9/2005,111.32,111.32,111.32,111.32,7347
5/10/2005,102.82,102.82,102.82,102.82,9665
5/11/2005,106.24,106.24,106.24,106.24,3931
5/12/2005,109.58,109.58,109.58,109.58,2959
5/13/2005,102.88,102.88,102.88,102.88,7922
5/14/2005,111.00,111.00,111.00,111.00,7437
5/15/2005,105.32,105.32,105.32,105.32,1580
5/16/2005,109.43,109.43,109.43,109.43,3174
5/17/2005,106.44,106.44,106.44,106.44,1171
5/18/2005,111.71,111.71,111.71,111.71,3351
5/19/2005,110.94,110.94,110.94,110.94,1664
5/20/2005,104.26,104.26,104.26,104.26,7820
5/21/2005,106.75,106.75,106.75,106.75,3950
5/22/2005,107.44,107.44,107.44,107.44,8058
5/23/2005,107.73,107.73,107.73,107.73,6249
5/24/2005,114.06,114.06,114.06,114.06,5475
5/25/2005,107.67,107.67,107.67,107.67,10228
5/26/2005,107.38,107.38,107.38,107.38,9557
5/27/2005,113.87,113.87,113.87,113.87,4099
5/28/2005,114.09,114.09,114.09,114.09,3080
5/29/2005,104.96,104.96,104.96,104.96,8187
5/30/2005,111.06,111.06,111.06,111.06,2888
5/31/2005,105.48,105.48,105.48,105.48,4852
6/1/2005,109.82,109.82,109.82,109.82,3185
6/2/2005,110.40,110.40,110.40,110.40,6403
6/3/2005,107.22,107.22,107.22,107.22,7720
6/4/2005,111.25,111.25,111.25,111.25,5229
6/5/2005,108.27,108.27,108.27,108.27,9636
6/6/2005,111.57,111.57,111.57,111.57,4574
6/7/2005,112.48,112.48,112.48,112.48,2137
6/8/2005,115.82,115.82,115.82,115.82,11466
6/9/2005,114.71,114.71,114.71,114.71,6194
6/10/2005,114.15,114.15,114.15,114.15,5365
6/11/2005,109.75,109.75,109.75,109.75,4061
6/12/2005,114.56,114.56,114.56,114.56,9051
6/13/2005,109.96,109.96,109.96,109.96,1539
6/14/2005,108.07,108.07,108.07,108.07,7457
6/15/2005,109.59,109.59,109.59,109.59,10849
6/16/2005,112.10,112.10,112.10,112.10,10201
6/17/2005,114.61,114.61,114.61,114.61,10430
6/18/2005,116.32,116.32,116.32,116.32,2675
6/19/2005,110.31,110.31,110.31,110.31,9377
6/20/2005,111.90,111.90,111.90,111.90,4140
6/21/2005,116.98,116.98,116.98,116.98,10879
6/22/2005,115.48,115.48,115.48,115.48,5543
6/23/2005,111.75,111.75,111.75,111.75,6929
6/24/2005,115.21,115.21,115.21,115.21,9793
6/25/2005,111.21,111.21,111.21,111.21,1223
6/26/2005,118.22,118.22,118.22,118.22,2246
6/27/2005,113.20,113.20,113.20,113.20,7358
6/28/2005,110.10,110.10,110.10,110.10,2422
6/29/2005,113.67,113.67,113.67,113.67,8412
6/30/2005,111.71,111.71,111.71,111.71,2123
7/1/2005,115.34,115.34,115.34,115.34,10380
7/2/2005,111.29,111.29,111.29,111.29,3450
7/3/2005,113.61,113.61,113.61,113.61,7725
7/4/2005,116.02,116.02,116.02,116.02,8585
7/5/2005,112.06,112.06,112.06,112.06,9077
7/6/2005,117.17,117.17,117.17,117.17,11366
7/7/2005,110.81,110.81,110.81,110.81,5430
7/8/2005,115.06,115.06,115.06,115.06,4832
7/9/2005,115.67,115.67,115.67,115.67,4627
7/10/2005,114.23,114.23,114.23,114.23,8224
7/11/2005,113.69,113.69,113.69,113.69,3524
7/12/2005,113.88,113.88,113.88,113.88,3189
7/13/2005,110.44,110.44,110.44,110.44,4528
7/14/2005,114.60,114.60,114.60,114.60,1834
7/15/2005,117.90,117.90,117.90,117.90,8607
7/16/2005,116.82,116.82,116.82,116.82,6542
7/17/2005,115.83,115.83,115.83,115.83,3938
7/18/2005,116.97,116.97,116.97,116.97,11463
7/19/2005,117.30,117.30,117.30,117.30,6217
7/20/2005,110.00,110.00,110.00,110.00,7810
7/21/2005,119.27,119.27,119.27,119.27,11330
7/22/2005,115.81,115.81,115.81,115.81,5906
7/23/2005,112.54,112.54,112.54,112.54,10916
7/24/2005,119.85,119.85,119.85,119.85,11865
7/25/2005,110.74,110.74,110.74,110.74,8527
7/26/2005,115.38,115.38,115.38,115.38,2423
7/27/2005,112.59,112.59,112.59,112.59,6755
7/28/2005,117.03,117.03,117.03,117.03,5032
7/29/2005,114.66,114.66,114.66,114.66,11351
7/30/2005,111.51,111.51,111.51,111.51,1784
7/31/2005,111.47,111.47,111.47,111.47,6911
8/1/2005,118.80,118.80,118.80,118.80,7009
8/2/2005,110.62,110.62,110.62,110.62,3429
8/3/2005,113.37,113.37,113.37,113.37,9636
8/4/2005,116.79,116.79,116.79,116.79,6890
8/5/2005,115.63,115.63,115.63,115.63,2197
8/6/2005,112.57,112.57,112.57,112.57,8780
8/7/2005,116.85,116.85,116.85,116.85,5609
8/8/2005,115.65,115.65,115.65,115.65,10871
8/9/2005,118.39,118.39,118.39,118.39,2013
8/10/2005,112.43,112.43,112.43,112.43,5847
8/11/2005,118.68,118.68,118.68,118.68,1543
8/12/2005,110.23,110.23,110.23,110.23,6614
8/13/2005,110.99,110.99,110.99,110.99,1332
8/14/2005,113.95,113.95,113.95,113.95,4444
8/15/2005,113.29,113.29,113.29,113.29,8610
8/16/2005,111.22,111.22,111.22,111.22,10343
8/17/2005,113.10,113.10,113.10,113.10,4637
8/18/2005,108.25,108.25,108.25,108.25,1407
8/19/2005,111.33,111.33,111.33,111.33,1225
8/20/2005,113.49,113.49,113.49,113.49,2610
8/21/2005,110.12,110.12,110.12,110.12,6387
8/22/2005,108.60,108.60,108.60,108.60,5322
8/23/2005,115.20,115.20,115.20,115.20,6451
8/24/2005,115.00,115.00,115.00,115.00,4140
8/25/2005,114.06,114.06,114.06,114.06,6730
8/26/2005,107.37,107.37,107.37,107.37,1933
8/27/2005,113.85,113.85,113.85,113.85,8425
8/28/2005,112.43,112.43,112.43,112.43,10006
8/29/2005,110.25,110.25,110.25,110.25,6505
8/30/2005,116.17,116.17,116.17,116.17,4879
8/31/2005,108.97,108.97,108.97,108.97,5121
9/1/2005,106.42,106.42,106.42,106.42,9578
9/2/2005,113.83,113.83,113.83,113.83,5236
9/3/2005,108.17,108.17,108.17,108.17,5192
9/4/2005,109.48,109.48,109.48,109.48,7116
9/5/2005,111.17,111.17,111.17,111.17,10339
9/6/2005,110.16,110.16,110.16,110.16,3084
9/7/2005,107.11,107.11,107.11,107.11,5463
9/8/2005,114.06,114.06,114.06,114.06,8441
9/9/2005,112.33,112.33,112.33,112.33,8425
9/10/2005,106.90,106.90,106.90,106.90,3528
9/11/2005,110.58,110.58,110.58,110.58,10505
9/12/2005,111.02,111.02,111.02,111.02,3109
9/13/2005,106.17,106.17,106.17,106.17,8600
9/14/2005,111.49,111.49,111.49,111.49,2564
9/15/2005,110.28,110.28,110.28,110.28,8933
9/16/2005,103.88,103.88,103.88,103.88,3012
9/17/2005,112.09,112.09,112.09,112.09,9640
9/18/2005,108.18,108.18,108.18,108.18,3137
9/19/2005,109.53,109.53,109.53,109.53,4819
9/20/2005,105.65,105.65,105.65,105.65,4437
9/21/2005,111.77,111.77,111.77,111.77,1900
9/22/2005,112.40,112.40,112.40,112.40,2360
9/23/2005,108.59,108.59,108.59,108.59,5972
9/24/2005,107.48,107.48,107.48,107.48,2257
9/25/2005,111.90,111.90,111.90,111.90,7833
9/26/2005,110.08,110.08,110.08,110.08,3633
9/27/2005,103.35,103.35,103.35,103.35,1240
9/28/2005,109.84,109.84,109.84,109.84,2087
9/29/2005,104.00,104.00,104.00,104.00,6656
9/30/2005,103.67,103.67,103.67,103.67,5287
10/1/2005,108.24,108.24,108.24,108.24,3464
10/2/2005,111.16,111.16,111.16,111.16,8893
10/3/2005,110.32,110.32,110.32,110.32,3861
10/4/2005,104.69,104.69,104.69,104.69,4397
10/5/2005,110.85,110.85,110.85,110.85,8092
10/6/2005,101.85,101.85,101.85,101.85,4481
10/7/2005,105.61,105.61,105.61,105.61,9293
10/8/2005,104.58,104.58,104.58,104.58,6065
10/9/2005,110.56,110.56,110.56,110.56,6523
10/10/2005,106.73,106.73,106.73,106.73,7792
10/11/2005,103.49,103.49,103.49,103.49,6830
10/12/2005,102.49,102.49,102.49,102.49,10044
10/13/2005,100.58,100.58,100.58,100.58,7845
10/14/2005,101.26,101.26,101.26,101.26,8607
10/15/2005,100.90,100.90,100.90,100.90,4439
10/16/2005,100.32,100.32,100.32,100.32,1304
10/17/2005,102.12,102.12,102.12,102.12,8272
10/18/2005,107.16,107.16,107.16,107.16,7179
10/19/2005,101.32,101.32,101.32,101.32,2634
10/20/2005,102.44,102.44,102.44,102.44,3893
10/21/2005,101.73,101.73,101.73,101.73,2238
10/22/2005,101.67,101.67,101.67,101.67,3355
10/23/2005,105.93,105.93,105.93,105.93,4873
10/24/2005,108.02,108.02,108.02,108.02,3457
10/25/2005,106.56,106.56,106.56,106.56,3410
10/26/2005,101.25,101.25,101.25,101.25,7087
10/27/2005,109.98,109.98,109.98,109.98,5939
10/28/2005,101.78,101.78,101.78,101.78,1323
10/29/2005,100.56,100.56,100.56,100.56,9855
10/30/2005,107.78,107.78,107.78,107.78,2371
10/31/2005,102.05,102.05,102.05,102.05,5613
11/1/2005,103.17,103.17,103.17,103.17,6397
11/2/2005,107.08,107.08,107.08,107.08,1499
11/3/2005,102.04,102.04,102.04,102.04,7143
11/4/2005,101.94,101.94,101.94,101.94,7646
11/5/2005,104.39,104.39,104.39,104.39,8456
11/6/2005,103.44,103.44,103.44,103.44,3724
11/7/2005,105.68,105.68,105.68,105.68,2431
11/8/2005,105.01,105.01,105.01,105.01,9871
11/9/2005,104.36,104.36,104.36,104.36,6679
11/10/2005,110.11,110.11,110.11,110.11,9249
11/11/2005,102.37,102.37,102.37,102.37,8292
11/12/2005,103.22,103.22,103.22,103.22,4129
11/13/2005,101.07,101.07,101.07,101.07,7277
11/14/2005,106.99,106.99,106.99,106.99,7382
11/15/2005,106.73,106.73,106.73,106.73,2241
11/16/2005,105.00,105.00,105.00,105.00,1890
11/17/2005,102.18,102.18,102.18,102.18,7050
11/18/2005,109.40,109.40,109.40,109.40,6673
11/19/2005,106.81,106.81,106.81,106.81,6195
11/20/2005,103.52,103.52,103.52,103.52,2174
11/21/2005,102.22,102.22,102.22,102.22,9507
11/22/2005,109.94,109.94,109.94,109.94,4288
11/23/2005,105.17,105.17,105.17,105.17,7677
11/24/2005,111.37,111.37,111.37,111.37,1336
11/25/2005,107.67,107.67,107.67,107.67,2153
11/26/2005,107.97,107.97,107.97,107.97,2699
11/27/2005,103.90,103.90,103.90,103.90,4468
11/28/2005,105.56,105.56,105.56,105.56,5912
11/29/2005,105.71,105.71,105.71,105.71,4440
11/30/2005,102.67,102.67,102.67,102.67,5544
12/1/2005,103.19,103.19,103.19,103.19,5882
12/2/2005,104.31,104.31,104.31,104.31,3755
12/3/2005,106.95,106.95,106.95,106.95,3101
12/4/2005,104.93,104.93,104.93,104.93,9339
12/5/2005,106.56,106.56,106.56,106.56,9590
12/6/2005,107.28,107.28,107.28,107.28,9226
12/7/2005,107.45,107.45,107.45,107.45,9026
12/8/2005,111.30,111.30,111.30,111.30,3673
12/9/2005,113.54,113.54,113.54,113.54,10559
12/10/2005,113.94,113.94,113.94,113.94,4444
12/11/2005,111.59,111.59,111.59,111.59,7030
12/12/2005,105.20,105.20,105.20,105.20,5470
12/13/2005,109.92,109.92,109.92,109.92,3298
12/14/2005,113.96,113.96,113.96,113.96,8661
12/15/2005,108.18,108.18,108.18,108.18,4111
12/16/2005,107.50,107.50,107.50,107.50,2902
12/17/2005,110.52,110.52,110.52,110.52,8179
12/18/2005,106.18,106.18,106.18,106.18,6265
12/19/2005,113.28,113.28,113.28,113.28,6684
12/20/2005,114.96,114.96,114.96,114.96,2414
12/21/2005,111.09,111.09,111.09,111.09,1778
12/22/2005,112.96,112.96,112.96,112.96,8020
12/23/2005,113.43,113.43,113.43,113.43,8621
12/24/2005,114.14,114.14,114.14,114.14,4566
12/25/2005,112.56,112.56,112.56,112.56,1688
12/26/2005,112.04,112.04,112.04,112.04,5042
12/27/2005,110.46,110.46,110.46,110.46,7843
12/28/2005,114.46,114.46,114.46,114.46,5723
12/29/2005,111.39,111.39,111.39,111.39,7797
12/30/2005,114.63,114.63,114.63,114.63,2751
12/31/2005,110.20,110.20,110.20,110.20,5400
