DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
1/1/2005,115.98,115.98,115.98,115.98,2088
1/2/2005,113.06,113.06,113.06,113.06,2713
1/3/2005,118.23,118.23,118.23,118.23,8985
1/4/2005,116.13,116.13,116.13,116.13,6039
1/5/2005,119.15,119.15,119.15,119.15,11081
1/6/2005,111.61,111.61,111.61,111.61,4464
1/7/2005,118.27,118.27,118.27,118.27,1892
1/8/2005,117.50,117.50,117.50,117.50,2468
1/9/2005,110.45,110.45,110.45,110.45,3203
1/10/2005,111.77,111.77,111.77,111.77,11065
1/11/2005,111.07,111.07,111.07,111.07,4443
1/12/2005,113.73,113.73,113.73,113.73,7051
1/13/2005,112.44,112.44,112.44,112.44,2699
1/14/2005,117.19,117.19,117.19,117.19,6211
1/15/2005,117.47,117.47,117.47,117.47,2584
1/16/2005,114.35,114.35,114.35,114.35,8805
1/17/2005,117.59,117.59,117.59,117.59,6232
1/18/2005,114.27,114.27,114.27,114.27,7999
1/19/2005,113.43,113.43,113.43,113.43,8848
1/20/2005,109.09,109.09,109.09,109.09,3927
1/21/2005,117.78,117.78,117.78,117.78,8362
1/22/2005,109.10,109.10,109.10,109.10,1746
1/23/2005,118.69,118.69,118.69,118.69,6647
1/24/2005,109.02,109.02,109.02,109.02,3271
1/25/2005,112.00,112.00,112.00,112.00,5152
1/26/2005,110.70,110.70,110.70,110.70,7860
1/27/2005,117.83,117.83,117.83,117.83,10958
1/28/2005,113.88,113.88,113.88,113.88,3758
1/29/2005,114.97,114.97,114.97,114.97,8508
1/30/2005,116.73,116.73,116.73,116.73,8171
1/31/2005,117.51,117.51,117.51,117.51,2585
2/1/2005,114.39,114.39,114.39,114.39,9151
2/2/2005,111.88,111.88,111.88,111.88,5370
2/3/2005,112.56,112.56,112.56,112.56,4615
2/4/2005,112.90,112.90,112.90,112.90,2032
2/5/2005,114.13,114.13,114.13,114.13,4223
2/6/2005,109.08,109.08,109.08,109.08,9926
2/7/2005,107.97,107.97,107.97,107.97,5506
2/8/2005,109.80,109.80,109.80,109.80,4392
2/9/2005,112.49,112.49,112.49,112.49,8886
2/10/2005,107.57,107.57,107.57,107.57,6239
2/11/2005,107.61,107.61,107.61,107.61,4842
2/12/2005,115.18,115.18,115.18,115.18,9560
2/13/2005,113.88,113.88,113.88,113.88,10249
2/14/2005,114.96,114.96,114.96,114.96,3564
2/15/2005,115.44,115.44,115.44,115.44,8427
2/16/2005,114.31,114.31,114.31,114.31,4573
2/17/2005,108.58,108.58,108.58,108.58,8361
2/18/2005,105.24,105.24,105.24,105.24,3263
2/19/2005,111.36,111.36,111.36,111.36,6793
2/20/2005,114.84,114.84,114.84,114.84,8154
2/21/2005,111.29,111.29,111.29,111.29,3561
2/22/2005,111.59,111.59,111.59,111.59,10378
2/23/2005,109.07,109.07,109.07,109.07,1527
2/24/2005,112.38,112.38,112.38,112.38,2248
2/25/2005,113.57,113.57,113.57,113.57,4656
2/26/2005,105.16,105.16,105.16,105.16,1998
2/27/2005,109.27,109.27,109.27,109.27,5245
2/28/2005,113.59,113.59,113.59,113.59,3862
3/1/2005,112.21,112.21,112.21,112.21,7293
3/2/2005,109.59,109.59,109.59,109.59,7124
3/3/2005,107.51,107.51,107.51,107.51,4085
3/4/2005,104.14,104.14,104.14,104.14,10310
3/5/2005,107.05,107.05,107.05,107.05,9420
3/6/2005,108.51,108.51,108.51,108.51,4558
3/7/2005,107.08,107.08,107.08,107.08,1713
3/8/2005,109.48,109.48,109.48,109.48,1314
3/9/2005,110.03,110.03,110.03,110.03,5281
3/10/2005,111.01,111.01,111.01,111.01,9880
3/11/2005,108.96,108.96,108.96,108.96,10678
3/12/2005,105.41,105.41,105.41,105.41,8117
3/13/2005,102.64,102.64,102.64,102.64,8416
3/14/2005,104.61,104.61,104.61,104.61,6905
3/15/2005,107.44,107.44,107.44,107.44,8488
3/16/2005,109.30,109.30,109.30,109.30,9837
3/17/2005,108.85,108.85,108.85,108.85,8273
3/18/2005,104.91,104.91,104.91,104.91,1154
3/19/2005,110.57,110.57,110.57,110.57,4865
3/20/2005,103.55,103.55,103.55,103.55,4142
3/21/2005,102.34,102.34,102.34,102.34,7574
3/22/2005,105.95,105.95,105.95,105.95,6675
3/23/2005,105.47,105.47,105.47,105.47,5273
3/24/2005,107.33,107.33,107.33,107.33,9553
3/25/2005,107.12,107.12,107.12,107.12,2035
3/26/2005,103.92,103.92,103.92,103.92,2078
3/27/2005,105.92,105.92,105.92,105.92,2118
3/28/2005,106.26,106.26,106.26,106.26,9564
3/29/2005,103.04,103.04,103.04,103.04,9171
3/30/2005,105.62,105.62,105.62,105.62,6971
3/31/2005,100.53,100.53,100.53,100.53,5328
4/1/2005,104.23,104.23,104.23,104.23,6984
4/2/2005,101.07,101.07,101.07,101.07,7176
4/3/2005,106.27,106.27,106.27,106.27,7864
4/4/2005,107.14,107.14,107.14,107.14,7607
4/5/2005,100.87,100.87,100.87,100.87,4438
4/6/2005,101.86,101.86,101.86,101.86,5908
4/7/2005,107.48,107.48,107.48,107.48,10425
4/8/2005,104.76,104.76,104.76,104.76,8067
4/9/2005,102.78,102.78,102.78,102.78,6784
4/10/2005,101.41,101.41,101.41,101.41,4766
4/11/2005,109.79,109.79,109.79,109.79,5819
4/12/2005,104.40,104.40,104.40,104.40,7204
4/13/2005,103.57,103.57,103.57,103.57,6939
4/14/2005,101.52,101.52,101.52,101.52,5279
4/15/2005,107.57,107.57,107.57,107.57,1613
4/16/2005,108.61,108.61,108.61,108.61,7059
4/17/2005,103.24,103.24,103.24,103.24,7020
4/18/2005,103.29,103.29,103.29,103.29,8986
4/19/2005,105.24,105.24,105.24,105.24,8525
4/20/2005,108.61,108.61,108.61,108.61,10318
4/21/2005,102.05,102.05,102.05,102.05,9797
4/22/2005,100.56,100.56,100.56,100.56,9553
4/23/2005,109.79,109.79,109.79,109.79,1098
4/24/2005,104.16,104.16,104.16,104.16,6770
4/25/2005,104.71,104.71,104.71,104.71,5864
4/26/2005,106.65,106.65,106.65,106.65,9705
4/27/2005,105.59,105.59,105.59,105.59,6863
4/28/2005,105.84,105.84,105.84,105.84,9737
4/29/2005,102.89,102.89,102.89,102.89,4939
4/30/2005,104.19,104.19,104.19,104.19,10211
5/1/2005,106.71,106.71,106.71,106.71,3201
5/2/2005,110.48,110.48,110.48,110.48,1215
5/3/2005,106.60,106.60,106.60,106.60,6396
5/4/2005,103.66,103.66,103.66,103.66,1866
5/5/2005,108.07,108.07,108.07,108.07,6916
5/6/2005,104.05,104.05,104.05,104.05,5515
5/7/2005,109.64,109.64,109.64,109.64,2960
5/8/2005,104.18,104.18,104.18,104.18,1146
5/9/2005,106.57,106.57,106.57,106.57,5648
5/10/2005,109.32,109.32,109.32,109.32,4482
5/11/2005,104.87,104.87,104.87,104.87,6082
5/12/2005,102.90,102.90,102.90,102.90,3190
5/13/2005,107.03,107.03,107.03,107.03,10167
5/14/2005,103.90,103.90,103.90,103.90,7481
5/15/2005,104.22,104.22,104.22,104.22,4690
5/16/2005,109.51,109.51,109.51,109.51,1752
5/17/2005,107.68,107.68,107.68,107.68,9368
5/18/2005,106.98,106.98,106.98,106.98,10163
5/19/2005,103.64,103.64,103.64,103.64,1036
5/20/2005,107.61,107.61,107.61,107.61,4627
5/21/2005,111.33,111.33,111.33,111.33,3785
5/22/2005,113.27,113.27,113.27,113.27,9288
5/23/2005,106.61,106.61,106.61,106.61,2132
5/24/2005,105.14,105.14,105.14,105.14,3785
5/25/2005,108.02,108.02,108.02,108.02,5833
5/26/2005,108.92,108.92,108.92,108.92,8060
5/27/2005,111.54,111.54,111.54,111.54,10819
5/28/2005,111.80,111.80,111.80,111.80,1342
5/29/2005,106.58,106.58,106.58,106.58,7673
5/30/2005,110.63,110.63,110.63,110.63,6859
5/31/2005,109.46,109.46,109.46,109.46,6349
6/1/2005,114.73,114.73,114.73,114.73,3786
6/2/2005,114.92,114.92,114.92,114.92,2873
6/3/2005,105.84,105.84,105.84,105.84,9949
6/4/2005,113.88,113.88,113.88,113.88,4100
6/5/2005,115.72,115.72,115.72,115.72,5902
6/6/2005,106.82,106.82,106.82,106.82,4380
6/7/2005,112.05,112.05,112.05,112.05,11093
6/8/2005,112.25,112.25,112.25,112.25,3592
6/9/2005,116.18,116.18,116.18,116.18,4647
6/10/2005,115.11,115.11,115.11,115.11,9785
6/11/2005,109.99,109.99,109.99,109.99,7479
6/12/2005,116.38,116.38,116.38,116.38,11056
6/13/2005,110.90,110.90,110.90,110.90,5988
6/14/2005,108.73,108.73,108.73,108.73,4458
6/15/2005,115.12,115.12,115.12,115.12,4605
6/16/2005,111.91,111.91,111.91,111.91,9401
6/17/2005,117.13,117.13,117.13,117.13,3631
6/18/2005,111.16,111.16,111.16,111.16,7893
