DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
1/1/2005,112.45,112.45,112.45,112.45,1462
1/2/2005,113.72,113.72,113.72,113.72,6937
1/3/2005,112.83,112.83,112.83,112.83,3836
1/4/2005,113.97,113.97,113.97,113.97,4787
1/5/2005,117.82,117.82,117.82,117.82,11193
1/6/2005,116.30,116.30,116.30,116.30,8490
1/7/2005,111.67,111.67,111.67,111.67,8264
1/8/2005,110.02,110.02,110.02,110.02,6161
1/9/2005,119.03,119.03,119.03,119.03,11189
1/10/2005,112.59,112.59,112.59,112.59,11147
1/11/2005,110.93,110.93,110.93,110.93,10428
1/12/2005,117.28,117.28,117.28,117.28,5277
1/13/2005,115.21,115.21,115.21,115.21,2420
1/14/2005,113.13,113.13,113.13,113.13,10521
1/15/2005,114.10,114.10,114.10,114.10,1597
1/16/2005,116.71,116.71,116.71,116.71,1401
1/17/2005,112.43,112.43,112.43,112.43,3710
1/18/2005,115.41,115.41,115.41,115.41,9002
1/19/2005,118.67,118.67,118.67,118.67,2017
1/20/2005,111.20,111.20,111.20,111.20,3781
1/21/2005,111.46,111.46,111.46,111.46,4793
1/22/2005,118.72,118.72,118.72,118.72,5342
1/23/2005,116.46,116.46,116.46,116.46,7570
1/24/2005,115.34,115.34,115.34,115.34,4614
1/25/2005,110.52,110.52,110.52,110.52,7847
1/26/2005,118.35,118.35,118.35,118.35,7338
1/27/2005,116.42,116.42,116.42,116.42,3842
1/28/2005,111.64,111.64,111.64,111.64,4131
1/29/2005,110.79,110.79,110.79,110.79,10857
1/30/2005,108.06,108.06,108.06,108.06,2594
1/31/2005,116.90,116.90,116.90,116.90,6079
2/1/2005,116.69,116.69,116.69,116.69,8869
2/2/2005,109.75,109.75,109.75,109.75,7134
2/3/2005,111.35,111.35,111.35,111.35,10355
2/4/2005,108.25,108.25,108.25,108.25,3572
2/5/2005,112.73,112.73,112.73,112.73,9582
2/6/2005,114.18,114.18,114.18,114.18,1256
2/7/2005,114.22,114.22,114.22,114.22,8795
2/8/2005,116.18,116.18,116.18,116.18,4996
2/9/2005,112.78,112.78,112.78,112.78,10714
2/10/2005,110.96,110.96,110.96,110.96,1331
2/11/2005,113.51,113.51,113.51,113.51,9081
2/12/2005,106.70,106.70,106.70,106.70,2454
2/13/2005,108.07,108.07,108.07,108.07,1513
2/14/2005,114.89,114.89,114.89,114.89,4251
2/15/2005,110.47,110.47,110.47,110.47,10716
2/16/2005,106.14,106.14,106.14,106.14,1592
2/17/2005,108.90,108.90,108.90,108.90,8603
2/18/2005,109.86,109.86,109.86,109.86,3516
2/19/2005,106.75,106.75,106.75,106.75,2562
2/20/2005,107.05,107.05,107.05,107.05,8243
2/21/2005,107.07,107.07,107.07,107.07,10064
2/22/2005,105.79,105.79,105.79,105.79,2433
2/23/2005,113.06,113.06,113.06,113.06,9158
2/24/2005,109.41,109.41,109.41,109.41,6893
2/25/2005,107.68,107.68,107.68,107.68,9799
2/26/2005,107.46,107.46,107.46,107.46,1612
2/27/2005,110.78,110.78,110.78,110.78,9860
2/28/2005,111.09,111.09,111.09,111.09,2222
3/1/2005,110.18,110.18,110.18,110.18,1763
3/2/2005,107.32,107.32,107.32,107.32,4293
3/3/2005,103.28,103.28,103.28,103.28,8366
3/4/2005,110.78,110.78,110.78,110.78,6868
3/5/2005,110.64,110.64,110.64,110.64,7634
3/6/2005,109.30,109.30,109.30,109.30,10493
3/7/2005,105.39,105.39,105.39,105.39,7588
3/8/2005,104.38,104.38,104.38,104.38,5428
3/9/2005,109.60,109.60,109.60,109.60,8001
3/10/2005,110.05,110.05,110.05,110.05,8914
3/11/2005,108.59,108.59,108.59,108.59,9991
3/12/2005,104.70,104.70,104.70,104.70,4921
3/13/2005,107.18,107.18,107.18,107.18,4073
3/14/2005,111.17,111.17,111.17,111.17,6892
3/15/2005,107.77,107.77,107.77,107.77,1078
3/16/2005,105.00,105.00,105.00,105.00,5460
3/17/2005,101.63,101.63,101.63,101.63,4167
3/18/2005,107.05,107.05,107.05,107.05,1927
3/19/2005,108.70,108.70,108.70,108.70,9675
3/20/2005,108.39,108.39,108.39,108.39,5420
3/21/2005,102.56,102.56,102.56,102.56,5949
3/22/2005,104.59,104.59,104.59,104.59,2929
3/23/2005,102.16,102.16,102.16,102.16,6129
3/24/2005,103.84,103.84,103.84,103.84,7165
3/25/2005,107.73,107.73,107.73,107.73,9588
3/26/2005,103.91,103.91,103.91,103.91,10287
3/27/2005,101.46,101.46,101.46,101.46,9740
3/28/2005,105.10,105.10,105.10,105.10,8198
3/29/2005,108.34,108.34,108.34,108.34,10617
3/30/2005,108.32,108.32,108.32,108.32,7799
3/31/2005,108.66,108.66,108.66,108.66,2934
4/1/2005,109.85,109.85,109.85,109.85,8679
4/2/2005,103.24,103.24,103.24,103.24,2684
4/3/2005,109.47,109.47,109.47,109.47,10181
4/4/2005,101.25,101.25,101.25,101.25,1823
4/5/2005,107.17,107.17,107.17,107.17,9217
4/6/2005,109.79,109.79,109.79,109.79,4392
4/7/2005,106.30,106.30,106.30,106.30,2126
4/8/2005,105.40,105.40,105.40,105.40,1686
4/9/2005,102.80,102.80,102.80,102.80,10074
4/10/2005,100.01,100.01,100.01,100.01,3500
4/11/2005,108.68,108.68,108.68,108.68,8151
4/12/2005,106.67,106.67,106.67,106.67,4480
4/13/2005,103.78,103.78,103.78,103.78,1660
4/14/2005,108.84,108.84,108.84,108.84,9033
4/15/2005,103.07,103.07,103.07,103.07,8143
4/16/2005,100.88,100.88,100.88,100.88,1311
4/17/2005,106.19,106.19,106.19,106.19,10194
4/18/2005,105.91,105.91,105.91,105.91,6672
4/19/2005,109.18,109.18,109.18,109.18,10372
4/20/2005,106.46,106.46,106.46,106.46,4684
4/21/2005,105.79,105.79,105.79,105.79,6876
4/22/2005,102.13,102.13,102.13,102.13,5515
4/23/2005,100.59,100.59,100.59,100.59,7846
4/24/2005,103.79,103.79,103.79,103.79,4359
4/25/2005,102.77,102.77,102.77,102.77,7708
4/26/2005,107.65,107.65,107.65,107.65,9043
4/27/2005,107.65,107.65,107.65,107.65,6459
4/28/2005,104.07,104.07,104.07,104.07,3226
4/29/2005,101.96,101.96,101.96,101.96,9686
4/30/2005,109.03,109.03,109.03,109.03,9595
5/1/2005,101.57,101.57,101.57,101.57,3657
5/2/2005,109.07,109.07,109.07,109.07,10253
5/3/2005,108.91,108.91,108.91,108.91,10238
5/4/2005,108.66,108.66,108.66,108.66,7497
5/5/2005,106.84,106.84,106.84,106.84,10043
5/6/2005,103.31,103.31,103.31,103.31,4029
5/7/2005,105.28,105.28,105.28,105.28,6843
5/8/2005,109.14,109.14,109.14,109.14,3492
5/9/2005,107.47,107.47,107.47,107.47,2687
5/10/2005,105.48,105.48,105.48,105.48,6857
5/11/2005,109.55,109.55,109.55,109.55,6245
5/12/2005,108.28,108.28,108.28,108.28,6605
5/13/2005,103.14,103.14,103.14,103.14,3404
5/14/2005,106.01,106.01,106.01,106.01,1484
5/15/2005,109.08,109.08,109.08,109.08,4363
5/16/2005,107.76,107.76,107.76,107.76,10237
5/17/2005,104.48,104.48,104.48,104.48,8045
5/18/2005,106.47,106.47,106.47,106.47,3407
5/19/2005,111.56,111.56,111.56,111.56,3458
5/20/2005,110.70,110.70,110.70,110.70,1882
5/21/2005,103.91,103.91,103.91,103.91,7274
5/22/2005,111.95,111.95,111.95,111.95,3918
5/23/2005,109.46,109.46,109.46,109.46,4816
5/24/2005,108.70,108.70,108.70,108.70,1739
5/25/2005,112.50,112.50,112.50,112.50,1912
5/26/2005,111.19,111.19,111.19,111.19,10452
5/27/2005,110.58,110.58,110.58,110.58,2986
5/28/2005,105.99,105.99,105.99,105.99,6042
5/29/2005,111.86,111.86,111.86,111.86,3244
5/30/2005,113.70,113.70,113.70,113.70,6254
5/31/2005,111.11,111.11,111.11,111.11,7889
6/1/2005,105.61,105.61,105.61,105.61,2851
6/2/2005,110.00,110.00,110.00,110.00,3300
6/3/2005,107.41,107.41,107.41,107.41,6874
6/4/2005,108.65,108.65,108.65,108.65,5759
6/5/2005,110.18,110.18,110.18,110.18,4187
6/6/2005,110.59,110.59,110.59,110.59,3649
6/7/2005,112.08,112.08,112.08,112.08,1793
6/8/2005,113.44,113.44,113.44,113.44,4311
6/9/2005,106.73,106.73,106.73,106.73,7684
6/10/2005,114.63,114.63,114.63,114.63,3783
6/11/2005,109.03,109.03,109.03,109.03,6542
6/12/2005,113.57,113.57,113.57,113.57,6701
6/13/2005,110.58,110.58,110.58,110.58,10505
6/14/2005,113.51,113.51,113.51,113.51,9308
6/15/2005,112.91,112.91,112.91,112.91,7226
6/16/2005,111.23,111.23,111.23,111.23,3226
6/17/2005,112.54,112.54,112.54,112.54,4614
6/18/2005,114.19,114.19,114.19,114.19,7537
6/19/2005,116.22,116.22,116.22,116.22,4533
6/20/2005,110.07,110.07,110.07,110.07,9576
6/21/2005,116.09,116.09,116.09,116.09,4760
6/22/2005,114.84,114.84,114.84,114.84,4938
6/23/2005,113.27,113.27,113.27,113.27,4531
6/24/2005,114.63,114.63,114.63,114.63,1720
6/25/2005,116.89,116.89,116.89,116.89,5143
6/26/2005,110.77,110.77,110.77,110.77,2880
6/27/2005,116.01,116.01,116.01,116.01,4524
6/28/2005,113.60,113.60,113.60,113.60,5907
6/29/2005,114.43,114.43,114.43,114.43,10299
6/30/2005,117.92,117.92,117.92,117.92,3538
7/1/2005,119.02,119.02,119.02,119.02,6308
7/2/2005,118.61,118.61,118.61,118.61,9845
7/3/2005,118.85,118.85,118.85,118.85,3684
7/4/2005,117.21,117.21,117.21,117.21,3633
7/5/2005,113.84,113.84,113.84,113.84,1935
7/6/2005,114.45,114.45,114.45,114.45,8126
7/7/2005,114.55,114.55,114.55,114.55,10653
7/8/2005,114.44,114.44,114.44,114.44,10071
7/9/2005,118.78,118.78,118.78,118.78,4276
7/10/2005,110.50,110.50,110.50,110.50,1105
7/11/2005,113.28,113.28,113.28,113.28,6797
