DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
1/1/2005,118.90,118.90,118.90,118.90,9631
1/2/2005,111.04,111.04,111.04,111.04,6662
1/3/2005,111.96,111.96,111.96,111.96,7389
1/4/2005,114.34,114.34,114.34,114.34,9490
1/5/2005,112.03,112.03,112.03,112.03,1120
1/6/2005,119.82,119.82,119.82,119.82,7908
1/7/2005,116.83,116.83,116.83,116.83,1869
1/8/2005,114.11,114.11,114.11,114.11,7988
1/9/2005,110.25,110.25,110.25,110.25,6725
1/10/2005,113.80,113.80,113.80,113.80,11153
1/11/2005,115.12,115.12,115.12,115.12,5871
1/12/2005,112.94,112.94,112.94,112.94,9261
1/13/2005,113.76,113.76,113.76,113.76,2730
1/14/2005,113.10,113.10,113.10,113.10,8143
1/15/2005,118.13,118.13,118.13,118.13,10631
1/16/2005,115.81,115.81,115.81,115.81,7643
1/17/2005,113.46,113.46,113.46,113.46,1362
1/18/2005,110.11,110.11,110.11,110.11,6386
1/19/2005,111.69,111.69,111.69,111.69,6590
1/20/2005,109.49,109.49,109.49,109.49,1314
1/21/2005,113.42,113.42,113.42,113.42,3629
1/22/2005,112.08,112.08,112.08,112.08,3811
1/23/2005,117.12,117.12,117.12,117.12,9136
1/24/2005,109.42,109.42,109.42,109.42,2954
1/25/2005,110.09,110.09,110.09,110.09,4404
1/26/2005,117.29,117.29,117.29,117.29,9148
1/27/2005,112.66,112.66,112.66,112.66,5520
1/28/2005,114.89,114.89,114.89,114.89,5515
1/29/2005,112.71,112.71,112.71,112.71,4058
1/30/2005,109.43,109.43,109.43,109.43,1423
1/31/2005,110.54,110.54,110.54,110.54,8401
2/1/2005,117.15,117.15,117.15,117.15,4452
2/2/2005,111.15,111.15,111.15,111.15,4668
2/3/2005,109.57,109.57,109.57,109.57,7560
2/4/2005,117.12,117.12,117.12,117.12,10423
2/5/2005,111.28,111.28,111.28,111.28,6009
2/6/2005,112.28,112.28,112.28,112.28,4828
2/7/2005,112.23,112.23,112.23,112.23,4040
2/8/2005,108.12,108.12,108.12,108.12,1514
2/9/2005,116.26,116.26,116.26,116.26,7906
2/10/2005,107.24,107.24,107.24,107.24,2574
2/11/2005,111.63,111.63,111.63,111.63,6363
2/12/2005,106.19,106.19,106.19,106.19,9451
2/13/2005,107.86,107.86,107.86,107.86,10570
2/14/2005,109.41,109.41,109.41,109.41,7549
2/15/2005,106.40,106.40,106.40,106.40,10214
2/16/2005,109.45,109.45,109.45,109.45,1095
2/17/2005,112.86,112.86,112.86,112.86,8239
2/18/2005,108.15,108.15,108.15,108.15,1081
2/19/2005,114.17,114.17,114.17,114.17,5937
2/20/2005,110.33,110.33,110.33,110.33,5185
2/21/2005,106.81,106.81,106.81,106.81,3632
2/22/2005,113.72,113.72,113.72,113.72,5003
2/23/2005,106.65,106.65,106.65,106.65,1600
2/24/2005,113.17,113.17,113.17,113.17,4866
2/25/2005,106.89,106.89,106.89,106.89,5024
2/26/2005,107.16,107.16,107.16,107.16,5787
2/27/2005,113.26,113.26,113.26,113.26,2265
2/28/2005,105.66,105.66,105.66,105.66,4966
3/1/2005,106.48,106.48,106.48,106.48,5537
3/2/2005,105.03,105.03,105.03,105.03,3256
3/3/2005,106.15,106.15,106.15,106.15,4034
3/4/2005,111.10,111.10,111.10,111.10,5666
3/5/2005,103.86,103.86,103.86,103.86,5816
3/6/2005,108.95,108.95,108.95,108.95,9260
3/7/2005,112.56,112.56,112.56,112.56,2364
3/8/2005,103.80,103.80,103.80,103.80,5605
3/9/2005,103.36,103.36,103.36,103.36,7235
3/10/2005,111.66,111.66,111.66,111.66,3796
3/11/2005,108.20,108.20,108.20,108.20,7033
3/12/2005,108.50,108.50,108.50,108.50,2387
3/13/2005,102.67,102.67,102.67,102.67,10062
3/14/2005,105.50,105.50,105.50,105.50,7279
3/15/2005,107.92,107.92,107.92,107.92,9820
3/16/2005,102.05,102.05,102.05,102.05,6837
3/17/2005,106.33,106.33,106.33,106.33,9464
3/18/2005,108.32,108.32,108.32,108.32,5308
3/19/2005,104.16,104.16,104.16,104.16,3958
3/20/2005,102.21,102.21,102.21,102.21,9198
3/21/2005,105.57,105.57,105.57,105.57,5384
3/22/2005,103.76,103.76,103.76,103.76,7575
3/23/2005,105.15,105.15,105.15,105.15,1577
3/24/2005,104.48,104.48,104.48,104.48,2403
3/25/2005,103.40,103.40,103.40,103.40,8685
3/26/2005,104.48,104.48,104.48,104.48,3657
3/27/2005,102.14,102.14,102.14,102.14,9601
3/28/2005,108.41,108.41,108.41,108.41,7697
3/29/2005,108.54,108.54,108.54,108.54,1411
3/30/2005,101.79,101.79,101.79,101.79,3868
3/31/2005,109.66,109.66,109.66,109.66,2412
4/1/2005,108.43,108.43,108.43,108.43,2927
4/2/2005,104.78,104.78,104.78,104.78,10268
4/3/2005,103.51,103.51,103.51,103.51,2070
4/4/2005,104.35,104.35,104.35,104.35,7513
4/5/2005,102.03,102.03,102.03,102.03,8264
4/6/2005,105.58,105.58,105.58,105.58,1584
4/7/2005,108.09,108.09,108.09,108.09,2486
4/8/2005,103.32,103.32,103.32,103.32,9816
4/9/2005,106.97,106.97,106.97,106.97,1284
4/10/2005,106.09,106.09,106.09,106.09,3183
4/11/2005,103.87,103.87,103.87,103.87,8517
4/12/2005,105.09,105.09,105.09,105.09,8302
4/13/2005,104.77,104.77,104.77,104.77,6286
4/14/2005,100.90,100.90,100.90,100.90,1211
4/15/2005,106.28,106.28,106.28,106.28,3507
4/16/2005,101.72,101.72,101.72,101.72,8341
4/17/2005,109.62,109.62,109.62,109.62,4166
4/18/2005,106.55,106.55,106.55,106.55,1918
4/19/2005,102.65,102.65,102.65,102.65,5235
4/20/2005,107.45,107.45,107.45,107.45,3653
4/21/2005,107.54,107.54,107.54,107.54,6667
4/22/2005,106.66,106.66,106.66,106.66,6826
4/23/2005,107.68,107.68,107.68,107.68,2046
4/24/2005,101.77,101.77,101.77,101.77,6921
4/25/2005,104.05,104.05,104.05,104.05,9156
4/26/2005,104.04,104.04,104.04,104.04,2185
4/27/2005,107.72,107.72,107.72,107.72,7863
4/28/2005,108.35,108.35,108.35,108.35,1192
4/29/2005,107.76,107.76,107.76,107.76,7651
4/30/2005,106.01,106.01,106.01,106.01,8375
5/1/2005,101.31,101.31,101.31,101.31,4660
5/2/2005,101.86,101.86,101.86,101.86,9473
5/3/2005,107.52,107.52,107.52,107.52,8279
5/4/2005,102.41,102.41,102.41,102.41,5428
5/5/2005,106.60,106.60,106.60,106.60,3304
5/6/2005,108.62,108.62,108.62,108.62,3367
5/7/2005,104.76,104.76,104.76,104.76,4190
5/8/2005,106.87,106.87,106.87,106.87,8764
5/9/2005,103.70,103.70,103.70,103.70,9437
5/10/2005,102.57,102.57,102.57,102.57,4308
5/11/2005,106.50,106.50,106.50,106.50,5219
5/12/2005,109.07,109.07,109.07,109.07,8398
