DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
1/1/2005,115.91,115.91,115.91,115.91,6027
1/2/2005,110.56,110.56,110.56,110.56,4422
1/3/2005,111.39,111.39,111.39,111.39,3230
1/4/2005,116.61,116.61,116.61,116.61,6880
1/5/2005,110.70,110.70,110.70,110.70,1107
1/6/2005,119.04,119.04,119.04,119.04,6428
1/7/2005,114.88,114.88,114.88,114.88,2068
1/8/2005,112.99,112.99,112.99,112.99,8700
1/9/2005,114.61,114.61,114.61,114.61,6991
1/10/2005,116.62,116.62,116.62,116.62,9563
1/11/2005,109.94,109.94,109.94,109.94,9125
1/12/2005,113.14,113.14,113.14,113.14,3055
1/13/2005,113.98,113.98,113.98,113.98,10259
1/14/2005,113.69,113.69,113.69,113.69,2388
1/15/2005,116.65,116.65,116.65,116.65,4666
1/16/2005,112.92,112.92,112.92,112.92,3613
1/17/2005,118.42,118.42,118.42,118.42,4500
1/18/2005,117.25,117.25,117.25,117.25,10553
1/19/2005,115.66,115.66,115.66,115.66,6708
1/20/2005,109.57,109.57,109.57,109.57,3397
1/21/2005,111.26,111.26,111.26,111.26,6453
1/22/2005,117.95,117.95,117.95,117.95,11087
1/23/2005,116.56,116.56,116.56,116.56,4546
1/24/2005,118.27,118.27,118.27,118.27,10290
1/25/2005,117.84,117.84,117.84,117.84,1296
1/26/2005,114.46,114.46,114.46,114.46,6868
1/27/2005,112.96,112.96,112.96,112.96,4518
1/28/2005,114.08,114.08,114.08,114.08,9126
1/29/2005,109.25,109.25,109.25,109.25,9505
1/30/2005,116.92,116.92,116.92,116.92,3741
1/31/2005,115.86,115.86,115.86,115.86,6720
2/1/2005,116.00,116.00,116.00,116.00,8816
2/2/2005,114.09,114.09,114.09,114.09,7872
2/3/2005,113.19,113.19,113.19,113.19,2943
2/4/2005,110.18,110.18,110.18,110.18,5179
2/5/2005,108.15,108.15,108.15,108.15,10166
2/6/2005,112.18,112.18,112.18,112.18,5609
2/7/2005,112.59,112.59,112.59,112.59,5967
2/8/2005,115.72,115.72,115.72,115.72,5439
2/9/2005,110.66,110.66,110.66,110.66,2213
2/10/2005,115.71,115.71,115.71,115.71,6943
2/11/2005,108.20,108.20,108.20,108.20,7899
2/12/2005,113.40,113.40,113.40,113.40,9185
2/13/2005,113.83,113.83,113.83,113.83,6944
2/14/2005,113.05,113.05,113.05,113.05,1357
2/15/2005,113.37,113.37,113.37,113.37,9070
2/16/2005,111.92,111.92,111.92,111.92,9177
2/17/2005,109.67,109.67,109.67,109.67,7896
2/18/2005,112.25,112.25,112.25,112.25,2806
2/19/2005,107.79,107.79,107.79,107.79,2264
2/20/2005,112.30,112.30,112.30,112.30,8984
2/21/2005,110.38,110.38,110.38,110.38,6071
2/22/2005,113.63,113.63,113.63,113.63,7840
2/23/2005,104.77,104.77,104.77,104.77,1153
2/24/2005,111.89,111.89,111.89,111.89,2126
2/25/2005,112.84,112.84,112.84,112.84,8237
2/26/2005,108.45,108.45,108.45,108.45,8676
2/27/2005,106.91,106.91,106.91,106.91,3421
2/28/2005,107.04,107.04,107.04,107.04,2248
3/1/2005,103.56,103.56,103.56,103.56,9010
3/2/2005,112.00,112.00,112.00,112.00,1120
3/3/2005,107.73,107.73,107.73,107.73,3663
3/4/2005,109.47,109.47,109.47,109.47,4160
3/5/2005,105.81,105.81,105.81,105.81,7830
3/6/2005,102.83,102.83,102.83,102.83,9152
3/7/2005,110.33,110.33,110.33,110.33,8385
3/8/2005,103.82,103.82,103.82,103.82,3634
3/9/2005,106.01,106.01,106.01,106.01,2438
3/10/2005,112.05,112.05,112.05,112.05,7956
3/11/2005,110.04,110.04,110.04,110.04,1651
3/12/2005,109.47,109.47,109.47,109.47,8648
3/13/2005,109.83,109.83,109.83,109.83,7139
