DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
1/1/2005,110.23,110.23,110.23,110.23,3417
1/2/2005,117.12,117.12,117.12,117.12,7613
1/3/2005,117.20,117.20,117.20,117.20,5977
1/4/2005,112.10,112.10,112.10,112.10,2354
1/5/2005,116.77,116.77,116.77,116.77,8524
1/6/2005,118.68,118.68,118.68,118.68,2018
1/7/2005,115.87,115.87,115.87,115.87,10892
1/8/2005,119.56,119.56,119.56,119.56,8967
1/9/2005,112.92,112.92,112.92,112.92,8582
1/10/2005,116.55,116.55,116.55,116.55,1165
1/11/2005,110.01,110.01,110.01,110.01,3850
1/12/2005,118.96,118.96,118.96,118.96,4520
1/13/2005,112.51,112.51,112.51,112.51,10688
1/14/2005,113.27,113.27,113.27,113.27,1926
1/15/2005,114.00,114.00,114.00,114.00,9690
1/16/2005,111.22,111.22,111.22,111.22,1223
1/17/2005,117.26,117.26,117.26,117.26,5042
1/18/2005,111.94,111.94,111.94,111.94,9403
1/19/2005,113.60,113.60,113.60,113.60,8634
1/20/2005,109.73,109.73,109.73,109.73,5596
1/21/2005,111.68,111.68,111.68,111.68,1117
1/22/2005,111.92,111.92,111.92,111.92,10969
1/23/2005,113.13,113.13,113.13,113.13,9842
1/24/2005,114.97,114.97,114.97,114.97,1380
1/25/2005,112.70,112.70,112.70,112.70,5522
1/26/2005,113.70,113.70,113.70,113.70,8641
1/27/2005,115.24,115.24,115.24,115.24,4956
1/28/2005,115.41,115.41,115.41,115.41,8771
1/29/2005,111.17,111.17,111.17,111.17,5003
1/30/2005,111.24,111.24,111.24,111.24,8788
1/31/2005,108.68,108.68,108.68,108.68,2282
2/1/2005,114.43,114.43,114.43,114.43,9726
2/2/2005,112.75,112.75,112.75,112.75,9810
2/3/2005,110.23,110.23,110.23,110.23,3307
2/4/2005,113.91,113.91,113.91,113.91,2506
2/5/2005,109.94,109.94,109.94,109.94,6706
2/6/2005,113.63,113.63,113.63,113.63,3295
2/7/2005,114.17,114.17,114.17,114.17,1370
2/8/2005,116.50,116.50,116.50,116.50,11067
2/9/2005,115.38,115.38,115.38,115.38,5538
2/10/2005,109.53,109.53,109.53,109.53,4491
2/11/2005,112.90,112.90,112.90,112.90,1129
2/12/2005,109.26,109.26,109.26,109.26,5463
2/13/2005,109.12,109.12,109.12,109.12,5238
2/14/2005,112.28,112.28,112.28,112.28,6512
2/15/2005,110.83,110.83,110.83,110.83,1552
2/16/2005,109.55,109.55,109.55,109.55,3944
2/17/2005,109.09,109.09,109.09,109.09,2400
2/18/2005,108.44,108.44,108.44,108.44,5639
2/19/2005,109.63,109.63,109.63,109.63,6688
2/20/2005,110.66,110.66,110.66,110.66,5090
2/21/2005,108.33,108.33,108.33,108.33,3683
2/22/2005,106.15,106.15,106.15,106.15,10084
2/23/2005,105.09,105.09,105.09,105.09,5570
2/24/2005,110.58,110.58,110.58,110.58,7962
2/25/2005,111.62,111.62,111.62,111.62,4688
2/26/2005,108.99,108.99,108.99,108.99,9918
2/27/2005,108.38,108.38,108.38,108.38,8237
2/28/2005,108.26,108.26,108.26,108.26,7470
