DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
1/1/2005,113.40,113.40,113.40,113.40,4650
1/2/2005,115.77,115.77,115.77,115.77,11346
1/3/2005,113.54,113.54,113.54,113.54,4996
1/4/2005,116.09,116.09,116.09,116.09,8243
1/5/2005,117.19,117.19,117.19,117.19,9258
1/6/2005,113.69,113.69,113.69,113.69,5003
1/7/2005,111.09,111.09,111.09,111.09,7776
1/8/2005,118.96,118.96,118.96,118.96,6186
1/9/2005,112.49,112.49,112.49,112.49,10462
1/10/2005,117.73,117.73,117.73,117.73,1177
1/11/2005,113.58,113.58,113.58,113.58,10790
1/12/2005,114.97,114.97,114.97,114.97,5633
1/13/2005,110.43,110.43,110.43,110.43,1656
1/14/2005,114.31,114.31,114.31,114.31,5716
1/15/2005,112.09,112.09,112.09,112.09,2578
1/16/2005,110.88,110.88,110.88,110.88,9092
1/17/2005,112.08,112.08,112.08,112.08,3811
1/18/2005,109.61,109.61,109.61,109.61,3727
1/19/2005,111.77,111.77,111.77,111.77,8048
1/20/2005,113.15,113.15,113.15,113.15,6449
1/21/2005,110.06,110.06,110.06,110.06,3192
1/22/2005,114.22,114.22,114.22,114.22,8909
1/23/2005,117.81,117.81,117.81,117.81,1296
1/24/2005,113.64,113.64,113.64,113.64,1932
1/25/2005,114.04,114.04,114.04,114.04,4333
1/26/2005,115.08,115.08,115.08,115.08,8516
1/27/2005,109.83,109.83,109.83,109.83,3295
1/28/2005,110.26,110.26,110.26,110.26,4962
1/29/2005,116.30,116.30,116.30,116.30,2559
1/30/2005,116.96,116.96,116.96,116.96,4211
1/31/2005,116.88,116.88,116.88,116.88,2805
2/1/2005,111.87,111.87,111.87,111.87,6824
2/2/2005,113.75,113.75,113.75,113.75,7053
2/3/2005,108.49,108.49,108.49,108.49,9330
2/4/2005,113.62,113.62,113.62,113.62,7613
2/5/2005,109.16,109.16,109.16,109.16,6659
2/6/2005,112.20,112.20,112.20,112.20,3815
2/7/2005,115.81,115.81,115.81,115.81,2895
2/8/2005,110.81,110.81,110.81,110.81,8754
2/9/2005,111.90,111.90,111.90,111.90,1790
2/10/2005,112.02,112.02,112.02,112.02,5041
2/11/2005,115.29,115.29,115.29,115.29,10838
2/12/2005,110.96,110.96,110.96,110.96,5437
2/13/2005,112.42,112.42,112.42,112.42,1461
2/14/2005,106.42,106.42,106.42,106.42,7237
2/15/2005,110.14,110.14,110.14,110.14,2313
2/16/2005,113.45,113.45,113.45,113.45,2269
2/17/2005,111.54,111.54,111.54,111.54,10596
2/18/2005,113.08,113.08,113.08,113.08,10856
2/19/2005,106.40,106.40,106.40,106.40,4149
2/20/2005,113.90,113.90,113.90,113.90,7745
2/21/2005,109.16,109.16,109.16,109.16,10043
2/22/2005,105.71,105.71,105.71,105.71,1903
2/23/2005,106.30,106.30,106.30,106.30,9460
2/24/2005,107.58,107.58,107.58,107.58,1291
2/25/2005,113.88,113.88,113.88,113.88,1594
2/26/2005,109.92,109.92,109.92,109.92,9233
2/27/2005,111.07,111.07,111.07,111.07,6220
2/28/2005,106.13,106.13,106.13,106.13,5519
3/1/2005,104.32,104.32,104.32,104.32,2712
3/2/2005,112.61,112.61,112.61,112.61,1689
3/3/2005,111.01,111.01,111.01,111.01,10990
3/4/2005,104.89,104.89,104.89,104.89,1678
3/5/2005,110.59,110.59,110.59,110.59,5087
3/6/2005,109.19,109.19,109.19,109.19,10264
3/7/2005,106.43,106.43,106.43,106.43,5321
3/8/2005,108.77,108.77,108.77,108.77,3046
3/9/2005,103.96,103.96,103.96,103.96,9564
3/10/2005,111.67,111.67,111.67,111.67,11055
3/11/2005,110.31,110.31,110.31,110.31,4964
3/12/2005,104.36,104.36,104.36,104.36,8140
