DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
1/1/2005,119.88,119.88,119.88,119.88,4316
1/2/2005,116.43,116.43,116.43,116.43,5239
1/3/2005,118.15,118.15,118.15,118.15,10870
1/4/2005,113.93,113.93,113.93,113.93,6950
1/5/2005,115.86,115.86,115.86,115.86,9385
1/6/2005,118.38,118.38,118.38,118.38,9115
1/7/2005,114.49,114.49,114.49,114.49,4465
1/8/2005,111.48,111.48,111.48,111.48,9588
1/9/2005,111.07,111.07,111.07,111.07,7553
1/10/2005,118.55,118.55,118.55,118.55,1186
1/11/2005,113.45,113.45,113.45,113.45,6693
1/12/2005,118.51,118.51,118.51,118.51,3792
1/13/2005,113.20,113.20,113.20,113.20,1358
1/14/2005,110.25,110.25,110.25,110.25,9922
1/15/2005,118.72,118.72,118.72,118.72,1900
1/16/2005,113.24,113.24,113.24,113.24,1925
1/17/2005,116.91,116.91,116.91,116.91,1520
1/18/2005,110.76,110.76,110.76,110.76,4652
1/19/2005,117.01,117.01,117.01,117.01,1287
1/20/2005,115.26,115.26,115.26,115.26,6339
1/21/2005,113.75,113.75,113.75,113.75,10351
1/22/2005,113.83,113.83,113.83,113.83,1935
1/23/2005,115.58,115.58,115.58,115.58,2312
1/24/2005,109.96,109.96,109.96,109.96,2969
1/25/2005,112.57,112.57,112.57,112.57,7204
1/26/2005,112.73,112.73,112.73,112.73,7440
1/27/2005,108.42,108.42,108.42,108.42,6505
1/28/2005,118.02,118.02,118.02,118.02,5783
1/29/2005,112.11,112.11,112.11,112.11,5045
1/30/2005,108.30,108.30,108.30,108.30,8664
1/31/2005,116.27,116.27,116.27,116.27,6279
2/1/2005,114.18,114.18,114.18,114.18,6508
2/2/2005,111.62,111.62,111.62,111.62,8818
2/3/2005,117.28,117.28,117.28,117.28,5512
2/4/2005,108.97,108.97,108.97,108.97,8936
2/5/2005,107.76,107.76,107.76,107.76,2155
2/6/2005,107.30,107.30,107.30,107.30,4721
2/7/2005,112.06,112.06,112.06,112.06,5827
2/8/2005,107.18,107.18,107.18,107.18,8789
2/9/2005,112.19,112.19,112.19,112.19,3590
2/10/2005,115.41,115.41,115.41,115.41,10156
2/11/2005,111.20,111.20,111.20,111.20,4337
2/12/2005,112.48,112.48,112.48,112.48,8773
2/13/2005,106.60,106.60,106.60,106.60,2878
2/14/2005,106.36,106.36,106.36,106.36,7870
2/15/2005,115.17,115.17,115.17,115.17,5183
2/16/2005,115.27,115.27,115.27,115.27,9798
2/17/2005,111.86,111.86,111.86,111.86,10962
2/18/2005,107.70,107.70,107.70,107.70,10447
2/19/2005,111.78,111.78,111.78,111.78,10284
2/20/2005,106.11,106.11,106.11,106.11,7852
2/21/2005,104.94,104.94,104.94,104.94,6611
2/22/2005,109.91,109.91,109.91,109.91,4176
2/23/2005,110.28,110.28,110.28,110.28,7279
2/24/2005,104.60,104.60,104.60,104.60,5858
2/25/2005,107.99,107.99,107.99,107.99,6911
2/26/2005,112.23,112.23,112.23,112.23,8978
