DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
1/1/2005,118.77,118.77,118.77,118.77,6770
1/2/2005,116.04,116.04,116.04,116.04,10676
1/3/2005,118.27,118.27,118.27,118.27,7570
1/4/2005,115.29,115.29,115.29,115.29,11184
1/5/2005,115.11,115.11,115.11,115.11,2763
1/6/2005,114.69,114.69,114.69,114.69,10666
1/7/2005,110.04,110.04,110.04,110.04,2311
1/8/2005,115.08,115.08,115.08,115.08,10588
1/9/2005,118.58,118.58,118.58,118.58,4269
1/10/2005,113.50,113.50,113.50,113.50,7264
1/11/2005,112.87,112.87,112.87,112.87,5305
1/12/2005,111.76,111.76,111.76,111.76,1229
1/13/2005,116.85,116.85,116.85,116.85,7829
1/14/2005,116.10,116.10,116.10,116.10,11378
1/15/2005,116.47,116.47,116.47,116.47,4193
1/16/2005,112.94,112.94,112.94,112.94,7567
1/17/2005,115.11,115.11,115.11,115.11,8288
1/18/2005,116.08,116.08,116.08,116.08,11375
1/19/2005,116.14,116.14,116.14,116.14,2207
1/20/2005,110.46,110.46,110.46,110.46,10163
1/21/2005,110.39,110.39,110.39,110.39,10707
1/22/2005,109.76,109.76,109.76,109.76,1098
1/23/2005,112.87,112.87,112.87,112.87,4966
1/24/2005,117.91,117.91,117.91,117.91,6131
1/25/2005,111.77,111.77,111.77,111.77,6594
1/26/2005,114.80,114.80,114.80,114.80,6429
1/27/2005,112.91,112.91,112.91,112.91,3726
1/28/2005,115.29,115.29,115.29,115.29,5880
1/29/2005,111.27,111.27,111.27,111.27,6899
1/30/2005,109.82,109.82,109.82,109.82,2965
1/31/2005,117.24,117.24,117.24,117.24,6917
2/1/2005,110.38,110.38,110.38,110.38,3311
2/2/2005,115.55,115.55,115.55,115.55,9822
2/3/2005,110.84,110.84,110.84,110.84,4323
2/4/2005,111.68,111.68,111.68,111.68,6477
2/5/2005,109.32,109.32,109.32,109.32,8636
2/6/2005,108.49,108.49,108.49,108.49,5533
2/7/2005,111.48,111.48,111.48,111.48,4571
2/8/2005,109.94,109.94,109.94,109.94,3078
2/9/2005,112.60,112.60,112.60,112.60,4504
