DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
1/1/2005,113.64,113.64,113.64,113.64,4432
1/2/2005,110.71,110.71,110.71,110.71,10296
1/3/2005,111.96,111.96,111.96,111.96,6942
1/4/2005,112.40,112.40,112.40,112.40,9779
1/5/2005,116.34,116.34,116.34,116.34,8027
1/6/2005,111.29,111.29,111.29,111.29,5231
1/7/2005,111.72,111.72,111.72,111.72,3687
1/8/2005,118.69,118.69,118.69,118.69,9851
1/9/2005,118.69,118.69,118.69,118.69,10445
1/10/2005,113.92,113.92,113.92,113.92,7291
1/11/2005,118.11,118.11,118.11,118.11,2716
1/12/2005,113.37,113.37,113.37,113.37,1814
1/13/2005,118.54,118.54,118.54,118.54,7350
1/14/2005,118.54,118.54,118.54,118.54,5453
1/15/2005,112.75,112.75,112.75,112.75,1240
1/16/2005,118.85,118.85,118.85,118.85,8438
1/17/2005,115.64,115.64,115.64,115.64,1272
1/18/2005,110.16,110.16,110.16,110.16,2974
1/19/2005,111.18,111.18,111.18,111.18,1223
1/20/2005,113.96,113.96,113.96,113.96,3647
1/21/2005,114.02,114.02,114.02,114.02,2622
1/22/2005,110.10,110.10,110.10,110.10,8147
1/23/2005,114.75,114.75,114.75,114.75,10786
1/24/2005,113.77,113.77,113.77,113.77,10581
1/25/2005,110.15,110.15,110.15,110.15,6719
1/26/2005,117.40,117.40,117.40,117.40,7162
1/27/2005,113.03,113.03,113.03,113.03,1922
1/28/2005,108.37,108.37,108.37,108.37,3143
1/29/2005,117.58,117.58,117.58,117.58,1176
1/30/2005,108.30,108.30,108.30,108.30,7040
1/31/2005,114.66,114.66,114.66,114.66,9746
2/1/2005,113.04,113.04,113.04,113.04,7461
2/2/2005,114.69,114.69,114.69,114.69,5734
2/3/2005,115.22,115.22,115.22,115.22,2880
2/4/2005,108.93,108.93,108.93,108.93,7734
2/5/2005,113.28,113.28,113.28,113.28,9969
2/6/2005,110.81,110.81,110.81,110.81,2659
2/7/2005,107.80,107.80,107.80,107.80,7761
2/8/2005,106.95,106.95,106.95,106.95,7272
2/9/2005,111.22,111.22,111.22,111.22,10678
2/10/2005,107.11,107.11,107.11,107.11,10390
2/11/2005,108.63,108.63,108.63,108.63,8473
2/12/2005,107.27,107.27,107.27,107.27,4720
2/13/2005,108.09,108.09,108.09,108.09,6378
2/14/2005,115.75,115.75,115.75,115.75,10302
2/15/2005,108.10,108.10,108.10,108.10,3027
2/16/2005,115.29,115.29,115.29,115.29,10145
2/17/2005,110.97,110.97,110.97,110.97,7657
2/18/2005,111.29,111.29,111.29,111.29,6121
2/19/2005,105.07,105.07,105.07,105.07,2417
2/20/2005,106.38,106.38,106.38,106.38,4255
2/21/2005,112.34,112.34,112.34,112.34,5842
2/22/2005,114.08,114.08,114.08,114.08,1369
2/23/2005,106.24,106.24,106.24,106.24,3931
2/24/2005,114.07,114.07,114.07,114.07,4449
2/25/2005,105.95,105.95,105.95,105.95,3920
2/26/2005,109.27,109.27,109.27,109.27,1748
2/27/2005,109.18,109.18,109.18,109.18,8079
2/28/2005,109.66,109.66,109.66,109.66,8663
3/1/2005,108.51,108.51,108.51,108.51,4341
3/2/2005,105.64,105.64,105.64,105.64,3169
3/3/2005,104.88,104.88,104.88,104.88,3671
3/4/2005,107.39,107.39,107.39,107.39,5047
3/5/2005,111.76,111.76,111.76,111.76,6147
3/6/2005,108.74,108.74,108.74,108.74,5220
3/7/2005,103.37,103.37,103.37,103.37,5892
3/8/2005,108.90,108.90,108.90,108.90,4138
3/9/2005,110.40,110.40,110.40,110.40,8280
3/10/2005,104.23,104.23,104.23,104.23,8130
3/11/2005,110.10,110.10,110.10,110.10,1982
3/12/2005,103.85,103.85,103.85,103.85,9450
3/13/2005,107.48,107.48,107.48,107.48,7524
3/14/2005,108.60,108.60,108.60,108.60,10317
3/15/2005,108.22,108.22,108.22,108.22,9848
3/16/2005,104.81,104.81,104.81,104.81,9014
3/17/2005,101.93,101.93,101.93,101.93,8664
3/18/2005,111.20,111.20,111.20,111.20,7784
3/19/2005,110.32,110.32,110.32,110.32,10259
3/20/2005,102.77,102.77,102.77,102.77,5447
3/21/2005,101.33,101.33,101.33,101.33,5877
3/22/2005,102.25,102.25,102.25,102.25,7260
3/23/2005,107.83,107.83,107.83,107.83,6362
3/24/2005,103.18,103.18,103.18,103.18,7120
3/25/2005,107.18,107.18,107.18,107.18,3108
3/26/2005,103.22,103.22,103.22,103.22,8567
3/27/2005,105.58,105.58,105.58,105.58,8974
3/28/2005,110.14,110.14,110.14,110.14,5177
3/29/2005,101.80,101.80,101.80,101.80,3970
3/30/2005,106.91,106.91,106.91,106.91,5880
3/31/2005,106.20,106.20,106.20,106.20,5735
4/1/2005,107.71,107.71,107.71,107.71,10556
4/2/2005,101.86,101.86,101.86,101.86,7843
4/3/2005,103.88,103.88,103.88,103.88,3220
4/4/2005,105.38,105.38,105.38,105.38,10222
4/5/2005,104.07,104.07,104.07,104.07,9262
4/6/2005,105.59,105.59,105.59,105.59,7920
4/7/2005,107.28,107.28,107.28,107.28,3540
4/8/2005,109.53,109.53,109.53,109.53,6024
4/9/2005,102.05,102.05,102.05,102.05,1123
4/10/2005,104.21,104.21,104.21,104.21,1251
4/11/2005,102.92,102.92,102.92,102.92,5146
4/12/2005,106.41,106.41,106.41,106.41,5959
4/13/2005,103.42,103.42,103.42,103.42,2999
4/14/2005,108.67,108.67,108.67,108.67,6737
4/15/2005,105.31,105.31,105.31,105.31,6635
4/16/2005,102.73,102.73,102.73,102.73,7191
4/17/2005,108.95,108.95,108.95,108.95,6428
4/18/2005,108.05,108.05,108.05,108.05,2593
4/19/2005,105.32,105.32,105.32,105.32,10005
4/20/2005,102.02,102.02,102.02,102.02,1020
4/21/2005,101.65,101.65,101.65,101.65,7217
4/22/2005,108.53,108.53,108.53,108.53,4776
4/23/2005,103.00,103.00,103.00,103.00,8240
4/24/2005,101.64,101.64,101.64,101.64,7420
4/25/2005,105.17,105.17,105.17,105.17,7047
