DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
1/1/2005,116.99,116.99,116.99,116.99,9242
1/2/2005,111.79,111.79,111.79,111.79,5254
1/3/2005,119.89,119.89,119.89,119.89,3237
1/4/2005,113.18,113.18,113.18,113.18,8036
1/5/2005,117.44,117.44,117.44,117.44,8456
1/6/2005,111.33,111.33,111.33,111.33,10020
1/7/2005,114.17,114.17,114.17,114.17,7307
1/8/2005,113.30,113.30,113.30,113.30,6571
1/9/2005,118.63,118.63,118.63,118.63,5101
1/10/2005,116.14,116.14,116.14,116.14,1161
1/11/2005,115.08,115.08,115.08,115.08,6099
1/12/2005,117.19,117.19,117.19,117.19,5508
1/13/2005,116.12,116.12,116.12,116.12,11148
1/14/2005,110.30,110.30,110.30,110.30,4633
1/15/2005,110.68,110.68,110.68,110.68,4870
1/16/2005,115.04,115.04,115.04,115.04,10124
1/17/2005,114.84,114.84,114.84,114.84,6087
1/18/2005,111.37,111.37,111.37,111.37,8909
1/19/2005,110.98,110.98,110.98,110.98,1887
1/20/2005,118.67,118.67,118.67,118.67,11630
1/21/2005,109.83,109.83,109.83,109.83,2636
1/22/2005,117.12,117.12,117.12,117.12,4450
1/23/2005,114.24,114.24,114.24,114.24,9482
1/24/2005,111.81,111.81,111.81,111.81,5814
1/25/2005,113.44,113.44,113.44,113.44,4197
1/26/2005,114.87,114.87,114.87,114.87,4020
1/27/2005,115.95,115.95,115.95,115.95,3247
1/28/2005,111.53,111.53,111.53,111.53,3234
1/29/2005,108.26,108.26,108.26,108.26,8444
1/30/2005,115.57,115.57,115.57,115.57,1387
1/31/2005,108.98,108.98,108.98,108.98,10462
2/1/2005,113.27,113.27,113.27,113.27,4757
2/2/2005,108.82,108.82,108.82,108.82,3700
2/3/2005,110.84,110.84,110.84,110.84,10419
2/4/2005,111.23,111.23,111.23,111.23,6674
2/5/2005,110.64,110.64,110.64,110.64,9073
2/6/2005,111.08,111.08,111.08,111.08,7665
2/7/2005,116.04,116.04,116.04,116.04,5106
2/8/2005,113.31,113.31,113.31,113.31,5439
2/9/2005,115.24,115.24,115.24,115.24,9795
2/10/2005,112.84,112.84,112.84,112.84,7221
2/11/2005,114.95,114.95,114.95,114.95,9541
2/12/2005,113.50,113.50,113.50,113.50,3972
2/13/2005,107.02,107.02,107.02,107.02,4388
2/14/2005,107.31,107.31,107.31,107.31,1073
2/15/2005,113.31,113.31,113.31,113.31,5439
2/16/2005,108.63,108.63,108.63,108.63,10103
2/17/2005,113.93,113.93,113.93,113.93,2393
2/18/2005,111.13,111.13,111.13,111.13,5668
2/19/2005,106.94,106.94,106.94,106.94,3743
2/20/2005,109.56,109.56,109.56,109.56,4711
2/21/2005,105.44,105.44,105.44,105.44,9806
2/22/2005,114.05,114.05,114.05,114.05,9694
2/23/2005,113.10,113.10,113.10,113.10,2149
2/24/2005,107.07,107.07,107.07,107.07,10172
2/25/2005,109.56,109.56,109.56,109.56,6793
2/26/2005,112.84,112.84,112.84,112.84,10494
2/27/2005,107.62,107.62,107.62,107.62,6027
2/28/2005,104.51,104.51,104.51,104.51,7942
3/1/2005,109.70,109.70,109.70,109.70,9324
3/2/2005,104.92,104.92,104.92,104.92,10387
3/3/2005,111.04,111.04,111.04,111.04,4997
3/4/2005,110.90,110.90,110.90,110.90,10314
3/5/2005,107.74,107.74,107.74,107.74,5603
3/6/2005,110.70,110.70,110.70,110.70,8967
3/7/2005,110.42,110.42,110.42,110.42,2981
3/8/2005,104.84,104.84,104.84,104.84,6605
3/9/2005,106.00,106.00,106.00,106.00,3604
3/10/2005,107.49,107.49,107.49,107.49,10104
3/11/2005,110.73,110.73,110.73,110.73,9966
3/12/2005,106.06,106.06,106.06,106.06,1061
3/13/2005,102.45,102.45,102.45,102.45,2766
3/14/2005,106.23,106.23,106.23,106.23,2762
3/15/2005,106.87,106.87,106.87,106.87,4809
3/16/2005,106.92,106.92,106.92,106.92,4384
3/17/2005,101.73,101.73,101.73,101.73,8850
3/18/2005,109.63,109.63,109.63,109.63,4495
3/19/2005,102.34,102.34,102.34,102.34,5322
3/20/2005,106.92,106.92,106.92,106.92,7591
3/21/2005,102.40,102.40,102.40,102.40,1229
3/22/2005,104.40,104.40,104.40,104.40,4698
3/23/2005,103.86,103.86,103.86,103.86,5608
3/24/2005,102.40,102.40,102.40,102.40,4199
3/25/2005,104.11,104.11,104.11,104.11,3852
3/26/2005,106.10,106.10,106.10,106.10,2122
3/27/2005,110.28,110.28,110.28,110.28,2537
3/28/2005,109.14,109.14,109.14,109.14,8186
3/29/2005,104.67,104.67,104.67,104.67,2512
3/30/2005,109.61,109.61,109.61,109.61,6905
