DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
1/1/2005,118.69,118.69,118.69,118.69,8902
1/2/2005,113.63,113.63,113.63,113.63,1591
1/3/2005,113.12,113.12,113.12,113.12,5430
1/4/2005,110.89,110.89,110.89,110.89,1552
1/5/2005,117.79,117.79,117.79,117.79,2238
1/6/2005,113.16,113.16,113.16,113.16,1697
1/7/2005,117.54,117.54,117.54,117.54,5289
1/8/2005,115.16,115.16,115.16,115.16,7485
1/9/2005,110.29,110.29,110.29,110.29,3419
1/10/2005,111.30,111.30,111.30,111.30,3005
1/11/2005,116.51,116.51,116.51,116.51,11069
1/12/2005,117.60,117.60,117.60,117.60,11290
1/13/2005,109.89,109.89,109.89,109.89,2857
1/14/2005,113.27,113.27,113.27,113.27,5323
1/15/2005,114.47,114.47,114.47,114.47,5724
1/16/2005,116.20,116.20,116.20,116.20,3951
1/17/2005,112.13,112.13,112.13,112.13,2018
1/18/2005,111.89,111.89,111.89,111.89,8504
1/19/2005,111.18,111.18,111.18,111.18,6560
1/20/2005,110.63,110.63,110.63,110.63,9846
1/21/2005,118.14,118.14,118.14,118.14,7797
1/22/2005,113.81,113.81,113.81,113.81,6259
1/23/2005,109.36,109.36,109.36,109.36,6015
1/24/2005,115.27,115.27,115.27,115.27,8761
1/25/2005,116.71,116.71,116.71,116.71,7236
1/26/2005,114.88,114.88,114.88,114.88,11374
1/27/2005,111.65,111.65,111.65,111.65,5582
1/28/2005,110.53,110.53,110.53,110.53,10279
1/29/2005,117.38,117.38,117.38,117.38,5399
1/30/2005,108.19,108.19,108.19,108.19,2272
1/31/2005,108.35,108.35,108.35,108.35,7585
2/1/2005,113.16,113.16,113.16,113.16,4413
2/2/2005,111.82,111.82,111.82,111.82,1565
2/3/2005,115.18,115.18,115.18,115.18,8063
2/4/2005,108.53,108.53,108.53,108.53,8791
2/5/2005,111.29,111.29,111.29,111.29,6010
2/6/2005,107.75,107.75,107.75,107.75,3664
2/7/2005,109.61,109.61,109.61,109.61,1534
2/8/2005,111.21,111.21,111.21,111.21,3892
2/9/2005,115.55,115.55,115.55,115.55,6586
2/10/2005,111.59,111.59,111.59,111.59,7477
2/11/2005,112.23,112.23,112.23,112.23,10325
2/12/2005,114.18,114.18,114.18,114.18,8107
2/13/2005,115.32,115.32,115.32,115.32,9687
2/14/2005,114.41,114.41,114.41,114.41,4691
2/15/2005,113.69,113.69,113.69,113.69,9322
2/16/2005,110.74,110.74,110.74,110.74,1329
2/17/2005,113.60,113.60,113.60,113.60,3522
2/18/2005,105.95,105.95,105.95,105.95,2543
2/19/2005,105.83,105.83,105.83,105.83,1058
2/20/2005,112.11,112.11,112.11,112.11,11099
2/21/2005,110.81,110.81,110.81,110.81,1330
2/22/2005,106.20,106.20,106.20,106.20,2443
2/23/2005,113.59,113.59,113.59,113.59,1704
2/24/2005,105.95,105.95,105.95,105.95,2755
2/25/2005,108.77,108.77,108.77,108.77,7396
2/26/2005,108.93,108.93,108.93,108.93,5882
2/27/2005,109.88,109.88,109.88,109.88,5164
2/28/2005,104.40,104.40,104.40,104.40,6890
3/1/2005,108.68,108.68,108.68,108.68,8259
3/2/2005,104.45,104.45,104.45,104.45,9922
3/3/2005,111.22,111.22,111.22,111.22,8897
3/4/2005,112.89,112.89,112.89,112.89,7338
3/5/2005,112.57,112.57,112.57,112.57,1576
3/6/2005,107.16,107.16,107.16,107.16,1393
3/7/2005,112.33,112.33,112.33,112.33,3931
3/8/2005,104.47,104.47,104.47,104.47,9402
3/9/2005,110.31,110.31,110.31,110.31,6288
3/10/2005,102.43,102.43,102.43,102.43,6248
3/11/2005,109.57,109.57,109.57,109.57,7560
3/12/2005,109.56,109.56,109.56,109.56,9641
3/13/2005,108.41,108.41,108.41,108.41,7697
3/14/2005,110.44,110.44,110.44,110.44,2650
3/15/2005,104.57,104.57,104.57,104.57,1255
3/16/2005,105.60,105.60,105.60,105.60,4858
3/17/2005,102.97,102.97,102.97,102.97,5149
3/18/2005,107.68,107.68,107.68,107.68,4307
3/19/2005,110.10,110.10,110.10,110.10,8808
3/20/2005,102.93,102.93,102.93,102.93,8646
3/21/2005,101.31,101.31,101.31,101.31,5978
3/22/2005,102.67,102.67,102.67,102.67,9035
3/23/2005,106.98,106.98,106.98,106.98,2353
3/24/2005,102.77,102.77,102.77,102.77,2672
3/25/2005,105.07,105.07,105.07,105.07,6830
3/26/2005,107.55,107.55,107.55,107.55,1828
3/27/2005,104.42,104.42,104.42,104.42,5743
3/28/2005,109.20,109.20,109.20,109.20,9500
3/29/2005,110.16,110.16,110.16,110.16,3415
3/30/2005,103.15,103.15,103.15,103.15,2166
3/31/2005,109.31,109.31,109.31,109.31,9182
4/1/2005,103.35,103.35,103.35,103.35,9715
4/2/2005,106.52,106.52,106.52,106.52,1278
4/3/2005,108.86,108.86,108.86,108.86,6205
4/4/2005,106.53,106.53,106.53,106.53,9268
4/5/2005,110.02,110.02,110.02,110.02,1210
4/6/2005,103.42,103.42,103.42,103.42,2792
4/7/2005,105.41,105.41,105.41,105.41,2846
4/8/2005,104.80,104.80,104.80,104.80,9432
4/9/2005,102.56,102.56,102.56,102.56,5743
4/10/2005,104.74,104.74,104.74,104.74,7541
4/11/2005,107.14,107.14,107.14,107.14,7607
4/12/2005,103.28,103.28,103.28,103.28,4028
4/13/2005,100.18,100.18,100.18,100.18,6913
4/14/2005,105.75,105.75,105.75,105.75,8460
4/15/2005,103.64,103.64,103.64,103.64,7151
4/16/2005,105.05,105.05,105.05,105.05,1576
4/17/2005,109.37,109.37,109.37,109.37,3062
4/18/2005,102.53,102.53,102.53,102.53,3178
4/19/2005,102.55,102.55,102.55,102.55,6358
4/20/2005,102.89,102.89,102.89,102.89,7305
4/21/2005,105.69,105.69,105.69,105.69,6553
4/22/2005,106.51,106.51,106.51,106.51,7562
4/23/2005,107.90,107.90,107.90,107.90,3021
4/24/2005,110.14,110.14,110.14,110.14,7820
4/25/2005,104.39,104.39,104.39,104.39,1879
4/26/2005,110.44,110.44,110.44,110.44,8615
4/27/2005,107.20,107.20,107.20,107.20,3109
4/28/2005,101.92,101.92,101.92,101.92,6727
4/29/2005,107.03,107.03,107.03,107.03,3960
4/30/2005,101.12,101.12,101.12,101.12,2932
5/1/2005,110.57,110.57,110.57,110.57,9620
5/2/2005,106.18,106.18,106.18,106.18,4247
5/3/2005,106.46,106.46,106.46,106.46,3620
5/4/2005,104.02,104.02,104.02,104.02,4057
5/5/2005,111.08,111.08,111.08,111.08,3444
5/6/2005,108.14,108.14,108.14,108.14,7570
5/7/2005,104.27,104.27,104.27,104.27,8446
5/8/2005,103.32,103.32,103.32,103.32,2170
5/9/2005,102.66,102.66,102.66,102.66,6878
5/10/2005,107.85,107.85,107.85,107.85,8951
5/11/2005,109.10,109.10,109.10,109.10,9819
5/12/2005,106.27,106.27,106.27,106.27,3613
5/13/2005,109.20,109.20,109.20,109.20,8190
5/14/2005,106.73,106.73,106.73,106.73,7791
5/15/2005,103.66,103.66,103.66,103.66,6634
5/16/2005,109.08,109.08,109.08,109.08,10145
5/17/2005,108.73,108.73,108.73,108.73,1522
5/18/2005,110.48,110.48,110.48,110.48,7734
5/19/2005,104.10,104.10,104.10,104.10,3539
5/20/2005,105.07,105.07,105.07,105.07,5464
5/21/2005,112.96,112.96,112.96,112.96,7568
5/22/2005,110.93,110.93,110.93,110.93,2441
5/23/2005,108.24,108.24,108.24,108.24,4113
5/24/2005,109.12,109.12,109.12,109.12,9493
5/25/2005,104.87,104.87,104.87,104.87,10277
5/26/2005,109.92,109.92,109.92,109.92,10662
5/27/2005,111.83,111.83,111.83,111.83,3131
5/28/2005,109.94,109.94,109.94,109.94,1649
5/29/2005,109.54,109.54,109.54,109.54,3396
5/30/2005,111.65,111.65,111.65,111.65,8932
5/31/2005,113.75,113.75,113.75,113.75,6825
6/1/2005,107.70,107.70,107.70,107.70,4416
6/2/2005,111.67,111.67,111.67,111.67,8375
6/3/2005,106.60,106.60,106.60,106.60,2985
6/4/2005,106.36,106.36,106.36,106.36,5531
6/5/2005,106.45,106.45,106.45,106.45,8622
6/6/2005,110.91,110.91,110.91,110.91,2107
6/7/2005,115.03,115.03,115.03,115.03,1725
6/8/2005,108.13,108.13,108.13,108.13,3460
6/9/2005,114.90,114.90,114.90,114.90,4826
6/10/2005,108.97,108.97,108.97,108.97,6429
6/11/2005,113.29,113.29,113.29,113.29,2152
6/12/2005,107.54,107.54,107.54,107.54,7312
6/13/2005,109.09,109.09,109.09,109.09,4691
6/14/2005,112.49,112.49,112.49,112.49,7874
6/15/2005,109.46,109.46,109.46,109.46,9414
6/16/2005,113.66,113.66,113.66,113.66,4888
6/17/2005,113.84,113.84,113.84,113.84,5009
6/18/2005,111.77,111.77,111.77,111.77,4694
6/19/2005,113.17,113.17,113.17,113.17,8262
6/20/2005,110.23,110.23,110.23,110.23,3968
6/21/2005,116.22,116.22,116.22,116.22,7322
6/22/2005,117.64,117.64,117.64,117.64,9176
6/23/2005,113.33,113.33,113.33,113.33,7480
6/24/2005,111.77,111.77,111.77,111.77,5812
6/25/2005,117.51,117.51,117.51,117.51,3408
6/26/2005,112.74,112.74,112.74,112.74,4172
6/27/2005,114.46,114.46,114.46,114.46,4235
6/28/2005,118.08,118.08,118.08,118.08,2480
6/29/2005,112.02,112.02,112.02,112.02,10866
6/30/2005,114.48,114.48,114.48,114.48,8586
7/1/2005,116.10,116.10,116.10,116.10,5109
7/2/2005,112.01,112.01,112.01,112.01,3136
7/3/2005,111.22,111.22,111.22,111.22,2113
7/4/2005,114.33,114.33,114.33,114.33,6288
7/5/2005,116.13,116.13,116.13,116.13,9522
7/6/2005,116.87,116.87,116.87,116.87,2454
7/7/2005,111.08,111.08,111.08,111.08,10331
7/8/2005,117.20,117.20,117.20,117.20,1641
7/9/2005,111.51,111.51,111.51,111.51,4014
7/10/2005,111.39,111.39,111.39,111.39,6795
7/11/2005,110.29,110.29,110.29,110.29,1544
7/12/2005,117.74,117.74,117.74,117.74,11538
7/13/2005,114.36,114.36,114.36,114.36,4231
7/14/2005,118.06,118.06,118.06,118.06,4368
7/15/2005,114.61,114.61,114.61,114.61,3782
7/16/2005,110.66,110.66,110.66,110.66,6529
7/17/2005,111.68,111.68,111.68,111.68,5919
7/18/2005,116.07,116.07,116.07,116.07,5455
7/19/2005,113.19,113.19,113.19,113.19,8489
7/20/2005,115.75,115.75,115.75,115.75,5093
7/21/2005,111.38,111.38,111.38,111.38,9356
7/22/2005,118.07,118.07,118.07,118.07,2007
7/23/2005,114.85,114.85,114.85,114.85,3790
7/24/2005,111.55,111.55,111.55,111.55,7362
7/25/2005,115.48,115.48,115.48,115.48,10046
7/26/2005,119.43,119.43,119.43,119.43,1194
7/27/2005,117.97,117.97,117.97,117.97,11325
7/28/2005,116.64,116.64,116.64,116.64,7815
7/29/2005,115.75,115.75,115.75,115.75,4051
7/30/2005,117.31,117.31,117.31,117.31,10324
7/31/2005,112.61,112.61,112.61,112.61,2928
8/1/2005,109.94,109.94,109.94,109.94,4947
8/2/2005,116.93,116.93,116.93,116.93,2923
8/3/2005,119.10,119.10,119.10,119.10,8099
8/4/2005,112.62,112.62,112.62,112.62,4392
8/5/2005,116.67,116.67,116.67,116.67,5833
8/6/2005,116.43,116.43,116.43,116.43,9198
8/7/2005,113.44,113.44,113.44,113.44,3290
8/8/2005,111.48,111.48,111.48,111.48,8138
8/9/2005,113.93,113.93,113.93,113.93,2962
8/10/2005,110.31,110.31,110.31,110.31,2868
8/11/2005,116.28,116.28,116.28,116.28,7442
8/12/2005,111.76,111.76,111.76,111.76,1788
8/13/2005,115.93,115.93,115.93,115.93,3246
8/14/2005,116.47,116.47,116.47,116.47,11297
8/15/2005,116.48,116.48,116.48,116.48,1514
8/16/2005,117.85,117.85,117.85,117.85,8485
8/17/2005,108.92,108.92,108.92,108.92,10456
8/18/2005,115.82,115.82,115.82,115.82,5443
8/19/2005,111.19,111.19,111.19,111.19,4225
8/20/2005,110.70,110.70,110.70,110.70,6089
8/21/2005,110.60,110.60,110.60,110.60,3318
8/22/2005,108.62,108.62,108.62,108.62,5974
8/23/2005,110.07,110.07,110.07,110.07,1431
8/24/2005,112.47,112.47,112.47,112.47,5736
8/25/2005,110.90,110.90,110.90,110.90,9981
8/26/2005,114.69,114.69,114.69,114.69,7111
8/27/2005,114.00,114.00,114.00,114.00,2280
8/28/2005,110.80,110.80,110.80,110.80,5318
8/29/2005,107.22,107.22,107.22,107.22,7506
8/30/2005,110.61,110.61,110.61,110.61,8627
8/31/2005,114.60,114.60,114.60,114.60,4698
9/1/2005,111.08,111.08,111.08,111.08,8109
9/2/2005,110.61,110.61,110.61,110.61,1327
9/3/2005,112.54,112.54,112.54,112.54,5852
9/4/2005,109.81,109.81,109.81,109.81,9224
9/5/2005,109.01,109.01,109.01,109.01,2834
9/6/2005,113.92,113.92,113.92,113.92,7633
9/7/2005,113.77,113.77,113.77,113.77,6485
9/8/2005,109.71,109.71,109.71,109.71,8996
9/9/2005,112.55,112.55,112.55,112.55,8216
9/10/2005,111.23,111.23,111.23,111.23,4449
9/11/2005,110.18,110.18,110.18,110.18,10246
9/12/2005,106.73,106.73,106.73,106.73,4696
9/13/2005,113.74,113.74,113.74,113.74,11033
9/14/2005,109.26,109.26,109.26,109.26,4589
9/15/2005,107.07,107.07,107.07,107.07,7388
9/16/2005,112.37,112.37,112.37,112.37,6518
9/17/2005,110.01,110.01,110.01,110.01,10451
9/18/2005,110.40,110.40,110.40,110.40,5189
9/19/2005,103.40,103.40,103.40,103.40,3412
9/20/2005,106.46,106.46,106.46,106.46,1597
9/21/2005,103.15,103.15,103.15,103.15,6189
9/22/2005,107.95,107.95,107.95,107.95,6801
9/23/2005,109.65,109.65,109.65,109.65,1974
9/24/2005,104.82,104.82,104.82,104.82,9434
9/25/2005,111.73,111.73,111.73,111.73,3799
9/26/2005,111.05,111.05,111.05,111.05,8329
9/27/2005,102.96,102.96,102.96,102.96,5663
9/28/2005,109.65,109.65,109.65,109.65,6798
9/29/2005,106.30,106.30,106.30,106.30,1913
9/30/2005,102.24,102.24,102.24,102.24,7566
10/1/2005,110.93,110.93,110.93,110.93,1775
10/2/2005,106.44,106.44,106.44,106.44,7770
10/3/2005,104.44,104.44,104.44,104.44,4177
10/4/2005,111.08,111.08,111.08,111.08,10331
10/5/2005,109.34,109.34,109.34,109.34,1640
10/6/2005,108.87,108.87,108.87,108.87,6205
10/7/2005,104.55,104.55,104.55,104.55,6691
10/8/2005,104.01,104.01,104.01,104.01,1144
10/9/2005,104.81,104.81,104.81,104.81,7127
10/10/2005,107.47,107.47,107.47,107.47,9458
10/11/2005,107.97,107.97,107.97,107.97,7234
10/12/2005,104.74,104.74,104.74,104.74,1466
10/13/2005,108.26,108.26,108.26,108.26,2382
10/14/2005,104.94,104.94,104.94,104.94,2414
10/15/2005,102.18,102.18,102.18,102.18,2044
10/16/2005,110.02,110.02,110.02,110.02,10232
10/17/2005,102.27,102.27,102.27,102.27,6750
10/18/2005,101.49,101.49,101.49,101.49,9641
10/19/2005,100.82,100.82,100.82,100.82,8368
10/20/2005,103.04,103.04,103.04,103.04,4431
10/21/2005,101.17,101.17,101.17,101.17,3844
10/22/2005,100.84,100.84,100.84,100.84,8874
10/23/2005,105.00,105.00,105.00,105.00,4410
10/24/2005,103.75,103.75,103.75,103.75,5499
10/25/2005,101.94,101.94,101.94,101.94,7850
10/26/2005,101.86,101.86,101.86,101.86,8250
10/27/2005,104.21,104.21,104.21,104.21,2710
10/28/2005,109.84,109.84,109.84,109.84,3954
10/29/2005,106.55,106.55,106.55,106.55,5221
10/30/2005,109.29,109.29,109.29,109.29,2623
10/31/2005,108.86,108.86,108.86,108.86,9253
11/1/2005,107.47,107.47,107.47,107.47,7738
11/2/2005,101.02,101.02,101.02,101.02,8789
11/3/2005,103.38,103.38,103.38,103.38,7857
11/4/2005,104.94,104.94,104.94,104.94,4407
11/5/2005,109.71,109.71,109.71,109.71,6802
11/6/2005,103.85,103.85,103.85,103.85,3842
11/7/2005,107.98,107.98,107.98,107.98,5075
11/8/2005,105.96,105.96,105.96,105.96,6251
11/9/2005,105.99,105.99,105.99,105.99,4982
11/10/2005,108.19,108.19,108.19,108.19,10494
11/11/2005,110.09,110.09,110.09,110.09,5284
11/12/2005,109.97,109.97,109.97,109.97,2749
11/13/2005,105.73,105.73,105.73,105.73,1269
11/14/2005,107.19,107.19,107.19,107.19,9004
11/15/2005,103.87,103.87,103.87,103.87,6855
11/16/2005,109.85,109.85,109.85,109.85,2307
11/17/2005,105.94,105.94,105.94,105.94,3602
11/18/2005,106.88,106.88,106.88,106.88,4703
11/19/2005,109.06,109.06,109.06,109.06,7307
11/20/2005,101.67,101.67,101.67,101.67,6812
11/21/2005,101.51,101.51,101.51,101.51,8527
11/22/2005,109.60,109.60,109.60,109.60,6905
11/23/2005,106.06,106.06,106.06,106.06,2121
11/24/2005,105.92,105.92,105.92,105.92,6355
11/25/2005,109.29,109.29,109.29,109.29,2077
11/26/2005,110.91,110.91,110.91,110.91,6100
11/27/2005,106.12,106.12,106.12,106.12,9763
11/28/2005,111.13,111.13,111.13,111.13,4223
11/29/2005,110.08,110.08,110.08,110.08,10127
11/30/2005,106.13,106.13,106.13,106.13,3927
12/1/2005,103.66,103.66,103.66,103.66,7049
12/2/2005,103.47,103.47,103.47,103.47,4035
12/3/2005,109.98,109.98,109.98,109.98,3299
12/4/2005,111.34,111.34,111.34,111.34,6012
12/5/2005,111.79,111.79,111.79,111.79,2907
12/6/2005,111.09,111.09,111.09,111.09,10220
12/7/2005,107.51,107.51,107.51,107.51,2258
12/8/2005,113.41,113.41,113.41,113.41,2268
12/9/2005,110.17,110.17,110.17,110.17,4407
12/10/2005,111.46,111.46,111.46,111.46,4904
12/11/2005,110.36,110.36,110.36,110.36,1876
12/12/2005,105.34,105.34,105.34,105.34,2844
12/13/2005,111.91,111.91,111.91,111.91,4924
12/14/2005,112.04,112.04,112.04,112.04,6834
12/15/2005,108.76,108.76,108.76,108.76,3589
12/16/2005,111.17,111.17,111.17,111.17,9672
12/17/2005,108.01,108.01,108.01,108.01,8101
12/18/2005,110.78,110.78,110.78,110.78,4653
12/19/2005,113.20,113.20,113.20,113.20,5887
12/20/2005,114.65,114.65,114.65,114.65,3210
12/21/2005,108.75,108.75,108.75,108.75,10005
12/22/2005,113.08,113.08,113.08,113.08,6672
12/23/2005,109.54,109.54,109.54,109.54,10516
12/24/2005,107.40,107.40,107.40,107.40,3544
12/25/2005,115.87,115.87,115.87,115.87,9038
12/26/2005,113.41,113.41,113.41,113.41,5444
12/27/2005,108.47,108.47,108.47,108.47,10413
12/28/2005,113.72,113.72,113.72,113.72,1251
12/29/2005,112.47,112.47,112.47,112.47,9898
12/30/2005,113.03,113.03,113.03,113.03,4295
12/31/2005,112.25,112.25,112.25,112.25,3480
